date,start_time,end_time,temp_high,temp_low,weather,wind_speed,wind_dir,humidity,pressure
20210116,18:00,00:00,-2,-4,Passing clouds.,15,220,76,1019
20210117,00:00,06:00,-4,-6,Passing clouds.,10,180,77,1016
20210117,06:00,12:00,-2,-5,Partly sunny.,8,190,79,1016
20210117,12:00,18:00,-1,-3,Light snow. Overcast.,3,340,81,1018
20210117,18:00,00:00,-2,-3,Light snow. Partly cloudy.,11,200,90,1019
20210118,00:00,06:00,1,-2,Light snow. Low clouds.,22,270,95,1019
20210118,06:00,12:00,2,-1,Passing clouds.,20,260,91,1021
20210118,12:00,18:00,2,1,Partly sunny.,20,220,83,1019
20210118,18:00,00:00,2,1,Light rain. Partly cloudy.,19,230,88,1019
20210119,00:00,06:00,2,2,Passing clouds.,21,220,86,1017
20210119,06:00,12:00,2,2,Passing clouds.,31,210,78,1011
20210119,12:00,18:00,3,1,Light rain. Partly sunny.,35,220,87,1006
20210119,18:00,00:00,4,3,Passing clouds.,32,220,90,1007
20210120,00:00,06:00,4,2,Clear.,20,220,78,1006
20210120,06:00,12:00,6,3,Sunny.,26,210,66,1005
20210120,12:00,18:00,8,6,Sunny.,22,200,62,1003
20210120,18:00,00:00,7,6,Clear.,24,210,62,1001
20210121,00:00,06:00,8,5,Clear.,23,170,53,998
20210121,06:00,12:00,10,7,Sunny.,41,210,52,995
20210121,12:00,18:00,10,6,Partly sunny.,29,220,73,997
20210121,18:00,00:00,9,6,Passing clouds.,26,200,73,995
20210122,00:00,06:00,9,8,Passing clouds.,38,200,73,990
20210122,06:00,12:00,9,5,Passing clouds.,28,200,81,991
20210122,12:00,18:00,4,2,Light rain. Overcast.,14,230,89,994
20210122,18:00,00:00,2,1,Clear.,6,180,94,996
20210123,00:00,06:00,2,0,Fog.,7,10,98,996
20210123,06:00,12:00,1,0,Light snow. Partly sunny.,10,300,98,997
20210123,12:00,18:00,3,0,Scattered clouds.,11,180,88,996
20210123,18:00,00:00,0,0,Clear.,16,170,87,995
20210124,00:00,06:00,0,-1,Passing clouds.,8,160,91,992
20210124,06:00,12:00,2,-1,Light snow. Partly sunny.,8,0,91,991
20210124,12:00,18:00,1,0,Light snow. Partly cloudy.,17,290,93,995
20210124,18:00,00:00,1,-1,Passing clouds.,20,260,89,998
20210125,00:00,06:00,-1,-3,Passing clouds.,9,190,84,999
20210125,06:00,12:00,-1,-4,Sunny.,9,200,87,1001
20210125,12:00,18:00,1,-1,Passing clouds.,7,0,84,1004
20210125,18:00,00:00,-2,-3,Clear.,17,270,90,1008
20210126,00:00,06:00,-1,-3,Light snow. Passing clouds.,15,210,87,1009
20210126,06:00,12:00,1,-1,Light snow. Partly sunny.,25,220,94,1009
20210126,12:00,18:00,1,0,Snow flurries. Broken clouds.,19,300,91,1014
20210126,18:00,00:00,0,-1,Passing clouds.,18,240,81,1017
20210127,00:00,06:00,0,-1,Passing clouds.,15,220,86,1016
20210127,06:00,12:00,1,-1,Sunny.,16,200,78,1014
20210127,12:00,18:00,1,0,Light snow. Scattered clouds.,21,210,80,1011
20210127,18:00,00:00,1,1,Partly cloudy.,22,230,84,1010
20210128,00:00,06:00,2,1,Passing clouds.,23,230,87,1008
20210128,06:00,12:00,2,2,Passing clouds.,14,200,89,1004
20210128,12:00,18:00,2,0,Light rain. Partly sunny.,4,0,95,999
20210128,18:00,00:00,0,0,Light snow. Ice fog.,8,10,98,1002
20210129,00:00,06:00,0,0,Light snow. Ice fog.,4,350,96,1000
20210129,06:00,12:00,0,0,Light freezing rain. Ice fog.,6,350,99,994
20210129,12:00,18:00,6,0,Sprinkles. Scattered clouds.,14,340,93,993
20210129,18:00,00:00,6,5,Passing clouds.,27,240,83,995
20210130,00:00,06:00,6,0,Passing clouds.,32,270,85,995
20210130,06:00,12:00,0,-2,Partly sunny.,16,30,85,1001
20210130,12:00,18:00,-1,-2,Partly sunny.,13,70,83,1002
20210130,18:00,00:00,-2,-2,Passing clouds.,15,90,80,1003
20210131,00:00,06:00,-2,-3,Passing clouds.,11,90,80,1003
20210131,06:00,12:00,-1,-5,Passing clouds.,8,110,80,1004
20210131,12:00,18:00,0,-2,Sunny.,7,0,76,1002
20210131,18:00,00:00,-2,-4,Clear.,5,0,87,999
20210201,00:00,06:00,-2,-4,Light snow. Passing clouds.,5,100,86,996
20210201,06:00,12:00,0,-3,Light freezing rain. Broken clouds.,6,10,92,994
20210201,12:00,18:00,1,0,Light rain. Partly sunny.,6,0,95,995
20210201,18:00,00:00,1,0,Passing clouds.,9,230,95,998
20210202,00:00,06:00,3,2,Passing clouds.,14,220,94,1001
20210202,06:00,12:00,4,2,Partly sunny.,9,210,91,1002
20210202,12:00,18:00,6,5,Light rain. Partly sunny.,15,190,86,1000
20210202,18:00,00:00,8,6,Passing clouds.,21,220,88,1000
20210203,00:00,06:00,8,7,Passing clouds.,19,210,87,1001
20210203,06:00,12:00,9,7,Passing clouds.,18,200,86,1000
20210203,12:00,18:00,10,8,Light rain. Scattered clouds.,25,190,85,996
20210203,18:00,00:00,9,7,Passing clouds.,28,230,85,997
20210204,00:00,06:00,7,6,Light rain. Mostly cloudy.,26,260,91,1004
20210204,06:00,12:00,7,6,Partly sunny.,28,250,84,1011
20210204,12:00,18:00,8,4,Passing clouds.,18,270,71,1014
20210204,18:00,00:00,4,1,Clear.,13,200,86,1015
20210205,00:00,06:00,3,1,Clear.,8,200,86,1014
20210205,06:00,12:00,4,1,Partly sunny.,4,350,93,1014
20210205,12:00,18:00,5,3,Scattered clouds.,11,0,93,1013
20210205,18:00,00:00,3,2,Drizzle. Fog.,8,10,100,1013
20210206,00:00,06:00,2,0,Fog.,14,40,100,1013
20210206,06:00,12:00,0,-1,Light snow. Ice fog.,20,50,99,1013
20210206,12:00,18:00,-1,-2,Light snow. Ice fog.,24,60,98,1011
20210206,18:00,00:00,-2,-3,Light snow. Ice fog.,25,70,95,1008
20210207,00:00,06:00,-3,-6,Snow. Mostly cloudy.,25,70,94,1005
20210207,06:00,12:00,-6,-7,Light mixture of precip. Partly sunny.,22,60,88,1002
20210207,12:00,18:00,-6,-8,Low clouds.,22,40,92,1000
20210207,18:00,00:00,-8,-9,Light snow. Passing clouds.,21,40,89,1001
20210208,00:00,06:00,-9,-9,Snow. Passing clouds.,19,40,92,999
20210208,06:00,12:00,-9,-10,Light snow. Broken clouds.,18,40,85,999
20210208,12:00,18:00,-10,-11,Light snow. Partly cloudy.,15,50,81,999
20210208,18:00,00:00,-11,-12,Partly cloudy.,12,50,89,999
20210209,00:00,06:00,-12,-15,Light snow. Passing clouds.,7,0,90,1001
20210209,06:00,12:00,-10,-15,Passing clouds.,4,0,86,1003
20210209,12:00,18:00,-10,-14,Passing clouds.,5,330,77,1005
20210209,18:00,00:00,-14,-18,Clear.,11,210,89,1006
20210210,00:00,06:00,-18,-20,Passing clouds.,10,200,86,1006
20210210,06:00,12:00,-13,-18,Light snow. Broken clouds.,10,210,83,1007
20210210,12:00,18:00,-8,-13,Light snow. Partly sunny.,6,270,80,1010
20210210,18:00,00:00,-10,-11,Passing clouds.,9,280,86,1015
20210211,00:00,06:00,-8,-12,Light snow. Overcast.,12,280,90,1020
20210211,06:00,12:00,-5,-7,Passing clouds.,13,330,83,1024
20210211,12:00,18:00,-4,-7,Partly sunny.,9,340,75,1027
20210211,18:00,00:00,-6,-9,Light snow. Passing clouds.,5,0,91,1029
20210212,00:00,06:00,-9,-10,Light snow. Ice fog.,6,220,91,1030
20210212,06:00,12:00,-7,-9,Light snow. Partly sunny.,4,0,91,1031
20210212,12:00,18:00,-7,-8,Light snow. Partly sunny.,12,60,81,1033
20210212,18:00,00:00,-8,-9,Passing clouds.,5,0,90,1035
20210213,00:00,06:00,-9,-12,Ice fog.,3,0,94,1037
20210213,06:00,12:00,-8,-12,Partly sunny.,6,210,91,1039
20210213,12:00,18:00,-6,-9,Partly sunny.,4,0,80,1039
20210213,18:00,00:00,-9,-13,Ice fog.,6,30,92,1040
20210214,00:00,06:00,-11,-20,Frigid.,8,210,90,1040
20210214,06:00,12:00,-9,-22,Light fog.,5,0,85,1040
20210214,12:00,18:00,-8,-12,Sunny.,3,0,72,1039
20210214,18:00,00:00,-9,-12,Clear.,6,0,84,1038
20210215,00:00,06:00,-6,-11,Clear.,6,0,67,1034
20210215,06:00,12:00,-1,-7,Sunny.,12,180,54,1031
20210215,12:00,18:00,0,-1,Sunny.,19,180,56,1027
20210215,18:00,00:00,1,-1,Passing clouds.,27,230,83,1023
20210216,00:00,06:00,2,1,Passing clouds.,25,220,90,1021
20210216,06:00,12:00,3,2,Partly sunny.,14,190,86,1020
20210216,12:00,18:00,7,4,Sunny.,8,190,81,1017
20210216,18:00,00:00,5,2,Clear.,19,190,81,1013
20210217,00:00,06:00,5,3,Passing clouds.,19,230,88,1013
20210217,06:00,12:00,6,4,Scattered clouds.,25,240,83,1016
20210217,12:00,18:00,7,5,Passing clouds.,24,240,77,1018
20210217,18:00,00:00,6,4,Passing clouds.,15,220,82,1019
20210218,00:00,06:00,4,3,Passing clouds.,15,200,90,1019
20210218,06:00,12:00,8,3,Sunny.,16,180,84,1017
20210218,12:00,18:00,10,7,Sunny.,22,170,64,1014
20210218,18:00,00:00,9,7,Clear.,24,190,66,1011
20210219,00:00,06:00,8,3,Passing clouds.,22,240,78,1013
20210219,06:00,12:00,8,3,Sunny.,18,220,76,1018
20210219,12:00,18:00,9,6,Sunny.,15,240,57,1019
20210219,18:00,00:00,6,4,Clear.,12,190,73,1018
20210220,00:00,06:00,6,4,Clear.,15,180,83,1018
20210220,06:00,12:00,12,5,Sunny.,15,190,81,1019
20210220,12:00,18:00,16,11,Sunny.,8,0,61,1018
20210220,18:00,00:00,11,9,Clear.,15,190,67,1017
20210221,00:00,06:00,9,7,Clear.,19,180,70,1017
20210221,06:00,12:00,16,6,Sunny.,19,170,64,1018
20210221,12:00,18:00,18,14,Passing clouds.,9,0,49,1018
20210221,18:00,00:00,13,7,Clear.,14,190,52,1018
20210222,00:00,06:00,8,0,Clear.,13,210,76,1019
20210222,06:00,12:00,8,0,Sunny.,17,210,80,1020
20210222,12:00,18:00,13,8,Sunny.,9,260,66,1022
20210222,18:00,00:00,6,2,Clear.,21,240,85,1026
20210223,00:00,06:00,4,2,Clear.,16,220,80,1029
20210223,06:00,12:00,13,4,Sunny.,11,0,69,1031
20210223,12:00,18:00,18,13,Sunny.,12,240,55,1033
20210223,18:00,00:00,13,9,Clear.,13,190,72,1034
20210224,00:00,06:00,10,7,Clear.,16,190,77,1033
20210224,06:00,12:00,17,8,Sunny.,17,180,71,1033
20210224,12:00,18:00,18,14,Sunny.,16,220,53,1031
20210224,18:00,00:00,14,10,Clear.,13,190,64,1030
20210225,00:00,06:00,11,8,Clear.,14,200,70,1029
20210225,06:00,12:00,17,9,Sunny.,18,190,58,1028
20210225,12:00,18:00,18,14,Passing clouds.,14,240,43,1027
20210225,18:00,00:00,13,7,Clear.,15,200,66,1027
20210226,00:00,06:00,7,5,Clear.,14,210,72,1027
20210226,06:00,12:00,7,5,Drizzle. Fog.,10,10,91,1029
20210226,12:00,18:00,5,3,Drizzle. Broken clouds.,12,330,93,1031
20210226,18:00,00:00,4,1,Clear.,15,270,93,1033
20210227,00:00,06:00,4,1,Clear.,17,310,86,1034
20210227,06:00,12:00,3,0,Overcast.,12,300,87,1037
20210227,12:00,18:00,5,4,Partly sunny.,6,340,80,1038
20210227,18:00,00:00,4,3,Passing clouds.,6,320,86,1038
20210228,00:00,06:00,3,0,Passing clouds.,4,0,84,1038
20210228,06:00,12:00,6,-1,Sunny.,7,210,81,1037
20210228,12:00,18:00,8,6,Passing clouds.,7,50,68,1035
20210228,18:00,00:00,6,2,Clear.,8,70,89,1034
20210301,00:00,06:00,3,2,Fog.,6,100,100,1034
20210301,06:00,12:00,3,2,Fog.,6,70,96,1035
20210301,12:00,18:00,4,3,Partly sunny.,12,30,91,1034
20210301,18:00,00:00,3,2,Fog.,7,0,98,1034
20210302,00:00,06:00,1,-1,Ice fog.,7,0,100,1033
20210302,06:00,12:00,2,-2,Ice fog.,5,0,99,1033
20210302,12:00,18:00,8,3,Passing clouds.,7,10,83,1032
20210302,18:00,00:00,6,0,Clear.,6,210,92,1031
20210303,00:00,06:00,1,-2,Clear.,15,210,97,1030
20210303,06:00,12:00,8,-2,Sunny.,12,210,82,1029
20210303,12:00,18:00,14,10,Sunny.,12,220,52,1026
20210303,18:00,00:00,10,5,Clear.,18,230,70,1024
20210304,00:00,06:00,7,5,Clear.,12,220,76,1021
20210304,06:00,12:00,8,4,Sunny.,13,230,82,1018
20210304,12:00,18:00,9,6,Light rain. Partly sunny.,14,290,91,1016
20210304,18:00,00:00,5,1,Light rain. Fog.,13,350,99,1017
20210305,00:00,06:00,2,1,Light snow. Partly cloudy.,13,330,96,1018
20210305,06:00,12:00,3,0,Passing clouds.,21,30,81,1023
20210305,12:00,18:00,3,1,Passing clouds.,16,350,54,1026
20210305,18:00,00:00,1,-3,Clear.,8,320,73,1030
20210306,00:00,06:00,-4,-6,Clear.,14,220,89,1031
20210306,06:00,12:00,3,-6,Sunny.,14,210,77,1032
20210306,12:00,18:00,4,3,Passing clouds.,10,310,54,1031
20210306,18:00,00:00,2,-4,Clear.,8,210,75,1029
20210307,00:00,06:00,-3,-6,Clear.,14,210,85,1026
20210307,06:00,12:00,4,-6,Sunny.,14,230,79,1024
20210307,12:00,18:00,5,1,Scattered clouds.,18,350,62,1021
20210307,18:00,00:00,0,-2,Passing clouds.,12,290,78,1020
20210308,00:00,06:00,0,-1,Passing clouds.,13,270,81,1019
20210308,06:00,12:00,4,0,Light snow. Broken clouds.,12,280,84,1020
20210308,12:00,18:00,4,3,Passing clouds.,10,80,54,1021
20210308,18:00,00:00,2,-1,Clear.,8,200,72,1021
20210309,00:00,06:00,-1,-2,Clear.,6,180,81,1019
20210309,06:00,12:00,5,-2,Sunny.,9,190,72,1018
20210309,12:00,18:00,5,2,Partly sunny.,7,0,70,1017
20210309,18:00,00:00,2,1,Light rain. Passing clouds.,11,190,89,1017
20210310,00:00,06:00,2,1,Fog.,5,350,94,1017
20210310,06:00,12:00,5,1,Fog.,7,270,88,1018
20210310,12:00,18:00,7,5,Passing clouds.,13,210,62,1017
20210310,18:00,00:00,5,4,Clear.,15,180,67,1014
20210311,00:00,06:00,6,4,Light rain. Passing clouds.,28,210,72,1007
20210311,06:00,12:00,9,5,Partly sunny.,32,210,77,1001
20210311,12:00,18:00,12,9,Sprinkles. Scattered clouds.,37,240,72,998
20210311,18:00,00:00,8,7,Passing clouds.,27,230,71,999
20210312,00:00,06:00,7,4,Passing clouds.,36,240,75,1002
20210312,06:00,12:00,8,4,Scattered clouds.,38,240,67,1007
20210312,12:00,18:00,8,7,Passing clouds.,36,220,55,1006
20210312,18:00,00:00,7,2,Clear.,32,220,69,1004
20210313,00:00,06:00,5,4,Clear.,28,220,81,1002
20210313,06:00,12:00,8,5,Light rain. Scattered clouds.,34,210,77,997
20210313,12:00,18:00,9,4,Sprinkles. Partly sunny.,43,230,78,996
20210313,18:00,00:00,5,2,Clear.,31,230,79,997
20210314,00:00,06:00,3,2,Passing clouds.,24,240,82,1000
20210314,06:00,12:00,6,3,Scattered clouds.,32,250,75,1005
20210314,12:00,18:00,7,3,Passing clouds.,28,260,69,1008
20210314,18:00,00:00,3,2,Passing clouds.,17,240,86,1010
20210315,00:00,06:00,3,2,Clear.,18,220,88,1008
20210315,06:00,12:00,4,2,Sprinkles. Broken clouds.,20,220,88,1007
20210315,12:00,18:00,6,4,Sprinkles. Passing clouds.,26,280,75,1008
20210315,18:00,00:00,4,1,Passing clouds.,23,290,84,1011
20210316,00:00,06:00,3,2,Passing clouds.,24,300,81,1015
20210316,06:00,12:00,4,2,Partly sunny.,28,310,76,1018
20210316,12:00,18:00,6,3,Passing clouds.,24,310,72,1019
20210316,18:00,00:00,3,1,Passing clouds.,16,280,84,1019
20210317,00:00,06:00,2,1,Passing clouds.,14,310,82,1020
20210317,06:00,12:00,3,1,Passing clouds.,14,320,79,1021
20210317,12:00,18:00,4,2,Snow flurries. Scattered clouds.,7,0,72,1021
20210317,18:00,00:00,2,-1,Passing clouds.,7,310,93,1023
20210318,00:00,06:00,0,-3,Passing clouds.,9,260,96,1023
20210318,06:00,12:00,3,-2,Scattered clouds.,11,250,86,1022
20210318,12:00,18:00,5,3,Scattered clouds.,12,0,68,1019
20210318,18:00,00:00,3,0,Passing clouds.,5,0,86,1017
20210319,00:00,06:00,0,-1,Light snow. Partly cloudy.,3,0,96,1017
20210319,06:00,12:00,1,-1,Broken clouds.,11,20,91,1019
20210319,12:00,18:00,4,0,Scattered showers. Scattered clouds.,18,20,79,1021
20210319,18:00,00:00,1,-3,Snow flurries. Partly cloudy.,18,30,80,1024
20210320,00:00,06:00,-3,-6,Clear.,10,20,81,1026
20210320,06:00,12:00,-1,-5,Passing clouds.,7,0,73,1028
20210320,12:00,18:00,1,0,Passing clouds.,7,0,52,1026
20210320,18:00,00:00,1,0,Passing clouds.,13,210,60,1023
20210321,00:00,06:00,2,2,Passing clouds.,21,240,70,1019
20210321,06:00,12:00,6,2,Partly sunny.,27,260,85,1016
20210321,12:00,18:00,6,5,Passing clouds.,36,310,71,1016
20210321,18:00,00:00,5,2,Passing clouds.,25,320,72,1017
20210322,00:00,06:00,2,1,Passing clouds.,13,280,80,1018
20210322,06:00,12:00,5,1,Partly sunny.,14,320,75,1019
20210322,12:00,18:00,8,6,Passing clouds.,13,300,55,1020
20210322,18:00,00:00,6,4,Clear.,21,310,79,1022
20210323,00:00,06:00,4,3,Overcast.,14,280,84,1023
20210323,06:00,12:00,5,3,Partly sunny.,15,270,82,1024
20210323,12:00,18:00,6,5,Overcast.,16,260,75,1024
20210323,18:00,00:00,5,1,Clear.,14,200,83,1024
20210324,00:00,06:00,1,-1,Passing clouds.,18,210,90,1024
20210324,06:00,12:00,11,-1,Sunny.,14,200,74,1024
20210324,12:00,18:00,14,11,Passing clouds.,14,240,49,1022
20210324,18:00,00:00,11,4,Clear.,15,210,72,1021
20210325,00:00,06:00,5,3,Clear.,15,200,75,1019
20210325,06:00,12:00,14,2,Sunny.,11,200,66,1020
20210325,12:00,18:00,15,13,Sunny.,8,10,51,1018
20210325,18:00,00:00,13,6,Clear.,9,220,67,1019
20210326,00:00,06:00,6,3,Clear.,13,210,83,1019
20210326,06:00,12:00,13,5,Scattered clouds.,13,250,74,1020
20210326,12:00,18:00,15,13,Sunny.,18,200,45,1017
20210326,18:00,00:00,11,9,Clear.,11,190,62,1015
20210327,00:00,06:00,10,8,Clear.,14,190,68,1013
20210327,06:00,12:00,9,5,Scattered clouds.,38,260,68,1016
20210327,12:00,18:00,6,2,Scattered showers. Passing clouds.,30,250,83,1022
20210327,18:00,00:00,3,0,Passing clouds.,18,200,89,1026
20210328,00:00,06:00,1,0,Clear.,15,210,89,1027
20210328,06:00,12:00,9,1,Sunny.,17,190,82,1028
20210328,12:00,18:00,12,9,Scattered clouds.,27,240,53,1027
20210328,18:00,00:00,11,10,Clear.,16,220,57,1027
20210329,00:00,06:00,10,8,Clear.,16,220,61,1028
20210329,06:00,12:00,15,8,Sunny.,20,220,57,1029
20210329,12:00,18:00,19,15,Passing clouds.,22,250,36,1029
20210329,18:00,00:00,18,10,Clear.,17,220,51,1030
20210330,00:00,06:00,11,5,Clear.,16,220,64,1031
20210330,06:00,12:00,17,3,Sunny.,15,210,62,1032
20210330,12:00,18:00,21,18,Passing clouds.,12,300,21,1031
20210330,18:00,00:00,20,10,Clear.,10,210,36,1029
20210331,00:00,06:00,10,5,Clear.,20,210,61,1027
20210331,06:00,12:00,20,4,Sunny.,12,200,57,1025
20210331,12:00,18:00,23,20,Passing clouds.,10,240,26,1022
20210331,18:00,00:00,22,12,Clear.,12,210,41,1020
20210401,00:00,06:00,12,6,Clear.,17,210,62,1018
20210401,06:00,12:00,16,7,Sunny.,20,240,64,1018
20210401,12:00,18:00,21,16,Sunny.,25,340,39,1017
20210401,18:00,00:00,15,6,Passing clouds.,19,0,69,1019
20210402,00:00,06:00,6,5,Passing clouds.,15,10,80,1021
20210402,06:00,12:00,5,4,Overcast.,12,20,84,1021
20210402,12:00,18:00,10,6,Passing clouds.,19,310,62,1020
20210402,18:00,00:00,8,4,Passing clouds.,25,310,67,1020
20210403,00:00,06:00,4,3,Passing clouds.,25,320,76,1020
20210403,06:00,12:00,8,1,Scattered clouds.,18,340,77,1022
20210403,12:00,18:00,10,7,Passing clouds.,23,340,45,1023
20210403,18:00,00:00,9,3,Clear.,14,330,56,1023
20210404,00:00,06:00,4,0,Clear.,6,280,58,1023
20210404,06:00,12:00,6,-1,Scattered clouds.,13,210,76,1023
20210404,12:00,18:00,8,6,Passing clouds.,21,270,55,1020
20210404,18:00,00:00,8,2,Clear.,10,270,65,1016
20210405,00:00,06:00,5,-1,Clear.,14,210,78,1009
20210405,06:00,12:00,6,5,Sunny.,31,230,70,1002
20210405,12:00,18:00,5,-2,Snow flurries. Partly sunny.,32,310,86,1003
20210405,18:00,00:00,0,-2,Passing clouds.,22,260,73,1007
20210406,00:00,06:00,-1,-2,Passing clouds.,25,240,78,1007
20210406,06:00,12:00,2,-2,Scattered clouds.,23,280,77,1008
20210406,12:00,18:00,4,0,Passing clouds.,28,280,72,1007
20210406,18:00,00:00,3,-1,Passing clouds.,23,270,74,1007
20210407,00:00,06:00,-1,-1,Light snow. Passing clouds.,20,270,82,1008
20210407,06:00,12:00,2,-1,Partly sunny.,25,260,74,1011
20210407,12:00,18:00,4,2,Partly sunny.,32,240,66,1012
20210407,18:00,00:00,3,1,Passing clouds.,29,280,86,1015
20210408,00:00,06:00,0,-1,Light snow. Passing clouds.,25,260,89,1018
20210408,06:00,12:00,3,-1,Snow flurries. Scattered clouds.,25,270,80,1021
20210408,12:00,18:00,5,3,Passing clouds.,21,250,61,1023
20210408,18:00,00:00,4,0,Clear.,14,200,63,1021
20210409,00:00,06:00,1,0,Clear.,15,180,69,1018
20210409,06:00,12:00,10,1,Sunny.,20,210,57,1016
20210409,12:00,18:00,13,10,Passing clouds.,26,220,39,1013
20210409,18:00,00:00,11,6,Clear.,11,190,48,1013
20210410,00:00,06:00,7,5,Clear.,10,190,74,1012
20210410,06:00,12:00,6,4,Light rain. Partly sunny.,4,0,93,1013
20210410,12:00,18:00,7,6,Light rain. Mostly cloudy.,10,40,90,1014
20210410,18:00,00:00,8,7,Light rain. Passing clouds.,6,70,97,1012
20210411,00:00,06:00,8,7,Clear.,8,180,91,1009
20210411,06:00,12:00,16,8,Sunny.,17,180,68,1008
20210411,12:00,18:00,17,10,Scattered clouds.,20,200,57,1008
20210411,18:00,00:00,7,0,Broken clouds.,23,310,93,1013
20210412,00:00,06:00,1,0,Light snow. Passing clouds.,12,280,98,1018
20210412,06:00,12:00,3,1,Scattered clouds.,17,310,84,1022
20210412,12:00,18:00,6,3,Scattered clouds.,12,290,60,1024
20210412,18:00,00:00,5,-1,Clear.,13,260,80,1026
20210413,00:00,06:00,0,-3,Clear.,16,260,93,1028
20210413,06:00,12:00,3,-3,Partly sunny.,13,270,85,1029
