time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
201601010020,0°C,Wind blowing from 190° South to North,7 km/h,Passing clouds.,1025 mbar,93%
201601010050,0°C,Wind blowing from 200° South-southwest to North-northeast,7 km/h,Passing clouds.,1025 mbar,93%
201601010120,0°C,Wind blowing from 210° South-southwest to North-northeast,7 km/h,Passing clouds.,1025 mbar,100%
201601010150,-1°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1025 mbar,100%
201601010220,-1°C,Wind blowing from 270° West to East,7 km/h,Ice fog.,1025 mbar,93%
201601010250,0°C,Wind blowing from 300° West-northwest to East-southeast,6 km/h,Ice fog.,1026 mbar,100%
201601010320,1°C,Wind blowing from 270° West to East,4 km/h,Fog.,1026 mbar,93%
201601010420,-1°C,Wind blowing from 190° South to North,15 km/h,Ice fog.,1025 mbar,100%
201601010550,-1°C,Wind blowing from 230° Southwest to Northeast,11 km/h,Ice fog.,1025 mbar,100%
201601010620,0°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1026 mbar,100%
201601010650,0°C,Wind blowing from 200° South-southwest to North-northeast,7 km/h,Ice fog.,1025 mbar,100%
201601010720,0°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Ice fog.,1025 mbar,100%
201601010750,0°C,Wind blowing from 230° Southwest to Northeast,17 km/h,Ice fog.,1025 mbar,93%
201601010820,0°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Ice fog.,1025 mbar,93%
201601010850,-1°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Sunny.,1026 mbar,100%
201601010920,1°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Sunny.,1026 mbar,93%
201601010950,1°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Sunny.,1026 mbar,93%
201601011020,1°C,Wind blowing from 190° South to North,9 km/h,Sunny.,1026 mbar,93%
201601011050,3°C,Wind blowing from 190° South to North,7 km/h,Sunny.,1026 mbar,87%
201601011120,3°C,Wind blowing from 190° South to North,9 km/h,Sunny.,1026 mbar,87%
201601011150,2°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Partly sunny.,1026 mbar,93%
201601011220,3°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Scattered clouds.,1026 mbar,87%
201601011250,3°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Broken clouds.,1025 mbar,87%
201601011320,3°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Broken clouds.,1025 mbar,93%
201601011350,3°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Scattered clouds.,1025 mbar,93%
201601011420,3°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Scattered clouds.,1025 mbar,93%
201601011450,3°C,Wind blowing from 220° Southwest to Northeast,11 km/h,Scattered clouds.,1025 mbar,93%
201601011520,4°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Partly sunny.,1025 mbar,87%
201601011550,3°C,Wind blowing from 200° South-southwest to North-northeast,7 km/h,Partly sunny.,1025 mbar,93%
201601011620,3°C,Wind blowing from 210° South-southwest to North-northeast,7 km/h,Passing clouds.,1025 mbar,93%
201601011650,3°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Passing clouds.,1025 mbar,93%
201601011720,3°C,Wind blowing from 200° South-southwest to North-northeast,7 km/h,Overcast.,1025 mbar,87%
201601011750,3°C,Wind blowing from 190° South to North,9 km/h,Overcast.,1025 mbar,93%
201601011820,3°C,Wind blowing from 180° South to North,11 km/h,Light rain. Passing clouds.,1025 mbar,93%
201601011850,2°C,Wind blowing from 190° South to North,13 km/h,Passing clouds.,1024 mbar,93%
201601011920,2°C,Wind blowing from 190° South to North,13 km/h,Partly cloudy.,1024 mbar,93%
201601011950,1°C,Wind blowing from 180° South to North,13 km/h,Passing clouds.,1024 mbar,93%
201601012020,1°C,Wind blowing from 190° South to North,11 km/h,Passing clouds.,1023 mbar,93%
201601012050,2°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Passing clouds.,1023 mbar,93%
201601012120,2°C,Wind blowing from 190° South to North,9 km/h,Passing clouds.,1023 mbar,93%
201601012150,1°C,Wind blowing from 170° South to North,11 km/h,Passing clouds.,1022 mbar,100%
201601012220,1°C,Wind blowing from 170° South to North,11 km/h,Passing clouds.,1022 mbar,93%
201601012250,1°C,Wind blowing from 150° South-southeast to North-northwest,11 km/h,Low clouds.,1022 mbar,93%
201601012320,0°C,Wind blowing from 140° Southeast to Northwest,7 km/h,Low clouds.,1021 mbar,100%
201601012350,0°C,Wind blowing from 160° South-southeast to North-northwest,6 km/h,Low clouds.,1021 mbar,100%
201601020020,0°C,Wind blowing from 170° South to North,6 km/h,Low clouds.,1021 mbar,93%
201601020050,0°C,Wind blowing from 0° North to South,4 km/h,Low clouds.,1020 mbar,93%
201601020120,0°C,Wind blowing from 0° North to South,2 km/h,Low clouds.,1020 mbar,93%
201601020220,0°C,Wind blowing from 110° East-southeast to West-northwest,4 km/h,Fog.,1020 mbar,93%
201601020250,-1°C,Wind blowing from 90° East to West,6 km/h,Fog.,1020 mbar,93%
201601020320,-1°C,Wind blowing from 40° Northeast to Southwest,4 km/h,Fog.,1019 mbar,93%
201601020350,-1°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1019 mbar,93%
201601020420,-1°C,Wind blowing from 40° Northeast to Southwest,4 km/h,Ice fog.,1019 mbar,93%
201601020520,-2°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Fog.,1018 mbar,100%
201601020550,-2°C,Wind blowing from 40° Northeast to Southwest,7 km/h,Chilly.,1018 mbar,100%
201601020620,-2°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Ice fog.,1017 mbar,100%
201601020650,-2°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1017 mbar,100%
201601020720,-2°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Ice fog.,1017 mbar,100%
201601020750,-2°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Ice fog.,1017 mbar,100%
201601020820,-2°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Ice fog.,1017 mbar,100%
201601020850,-2°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Ice fog.,1017 mbar,100%
201601020920,-1°C,Wind blowing from 70° East-northeast to West-southwest,11 km/h,Clear.,1017 mbar,93%
201601020950,-1°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Partly sunny.,1017 mbar,93%
201601021020,-1°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Ice fog.,1017 mbar,93%
201601021050,-2°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Ice fog.,1017 mbar,100%
201601021120,-1°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Ice fog.,1017 mbar,93%
201601021150,-1°C,Wind blowing from 70° East-northeast to West-southwest,9 km/h,Ice fog.,1017 mbar,93%
201601021220,-1°C,Wind blowing from 80° East to West,15 km/h,Ice fog.,1016 mbar,93%
201601021250,-1°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Partly sunny.,1016 mbar,93%
201601021320,-1°C,Wind blowing from 60° East-northeast to West-southwest,15 km/h,Partly sunny.,1016 mbar,93%
201601021350,-1°C,Wind blowing from 60° East-northeast to West-southwest,15 km/h,Partly sunny.,1015 mbar,93%
201601021420,-1°C,Wind blowing from 70° East-northeast to West-southwest,15 km/h,Partly sunny.,1015 mbar,93%
201601021450,-1°C,Wind blowing from 80° East to West,17 km/h,Partly sunny.,1015 mbar,93%
201601021520,-1°C,Wind blowing from 80° East to West,17 km/h,Partly sunny.,1015 mbar,93%
201601021550,-1°C,Wind blowing from 80° East to West,15 km/h,Broken clouds.,1015 mbar,93%
201601021620,-1°C,Wind blowing from 80° East to West,15 km/h,Broken clouds.,1015 mbar,93%
201601021650,-1°C,Wind blowing from 80° East to West,13 km/h,Partly cloudy.,1015 mbar,93%
201601021720,-1°C,Wind blowing from 70° East-northeast to West-southwest,15 km/h,Partly cloudy.,1015 mbar,93%
201601021750,0°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Passing clouds.,1015 mbar,87%
201601021820,0°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Partly cloudy.,1015 mbar,87%
201601021850,0°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Partly cloudy.,1015 mbar,87%
201601021920,0°C,Wind blowing from 70° East-northeast to West-southwest,11 km/h,Partly cloudy.,1015 mbar,87%
201601021950,0°C,Wind blowing from 80° East to West,9 km/h,Mostly cloudy.,1015 mbar,87%
201601022020,0°C,Wind blowing from 80° East to West,11 km/h,Mostly cloudy.,1015 mbar,87%
201601022050,0°C,Wind blowing from 90° East to West,13 km/h,Light snow. Mostly cloudy.,1015 mbar,93%
201601022120,-1°C,Wind blowing from 70° East-northeast to West-southwest,9 km/h,Light snow. Mostly cloudy.,1015 mbar,100%
201601022150,-1°C,Wind blowing from 60° East-northeast to West-southwest,9 km/h,Light snow. Ice fog.,1015 mbar,93%
201601022220,-2°C,Wind blowing from 80° East to West,13 km/h,Light snow. Ice fog.,1015 mbar,100%
201601022250,-2°C,Wind blowing from 80° East to West,17 km/h,Light snow. Ice fog.,1015 mbar,93%
201601022320,-3°C,Wind blowing from 80° East to West,13 km/h,Light snow. Ice fog.,1015 mbar,100%
201601030020,-3°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030050,-3°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030120,-3°C,Wind blowing from 60° East-northeast to West-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030150,-3°C,Wind blowing from 60° East-northeast to West-southwest,15 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030220,-4°C,Wind blowing from 60° East-northeast to West-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
201601030250,-3°C,Wind blowing from 60° East-northeast to West-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030320,-3°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030350,-3°C,Wind blowing from 60° East-northeast to West-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,93%
201601030420,-3°C,Wind blowing from 60° East-northeast to West-southwest,11 km/h,Light snow. Ice fog.,1013 mbar,93%
201601030450,-3°C,Wind blowing from 60° East-northeast to West-southwest,11 km/h,Light snow. Ice fog.,1013 mbar,93%
201601030520,-3°C,Wind blowing from 60° East-northeast to West-southwest,11 km/h,Light snow. Ice fog.,1013 mbar,93%
201601030550,-3°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1013 mbar,100%
201601030620,-3°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1013 mbar,100%
201601030720,-3°C,Wind blowing from 60° East-northeast to West-southwest,6 km/h,Light snow. Ice fog.,1013 mbar,100%
201601030750,-2°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Light snow. Ice fog.,1012 mbar,93%
201601030820,-2°C,Wind blowing from 60° East-northeast to West-southwest,6 km/h,Light snow. Ice fog.,1012 mbar,93%
201601030850,-2°C,Wind blowing from 70° East-northeast to West-southwest,6 km/h,Light snow. Ice fog.,1012 mbar,93%
201601030920,-2°C,Wind blowing from 60° East-northeast to West-southwest,6 km/h,Ice fog.,1012 mbar,93%
201601030950,-2°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Ice fog.,1012 mbar,93%
201601031020,-2°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1011 mbar,93%
201601031050,-1°C,Wind blowing from 110° East-southeast to West-northwest,7 km/h,Partly sunny.,1011 mbar,86%
201601031120,-1°C,Wind blowing from 100° East to West,9 km/h,Partly sunny.,1011 mbar,86%
201601031150,-1°C,Wind blowing from 110° East-southeast to West-northwest,11 km/h,Light snow. Partly sunny.,1010 mbar,86%
201601031220,-1°C,Wind blowing from 100° East to West,9 km/h,Light snow. Partly sunny.,1010 mbar,86%
201601031250,0°C,Wind blowing from 110° East-southeast to West-northwest,11 km/h,Overcast.,1009 mbar,80%
201601031320,0°C,Wind blowing from 110° East-southeast to West-northwest,9 km/h,Light snow. Broken clouds.,1009 mbar,80%
201601031350,0°C,Wind blowing from 110° East-southeast to West-northwest,9 km/h,Light snow. Overcast.,1008 mbar,80%
201601031420,-1°C,Wind blowing from 120° East-southeast to West-northwest,13 km/h,Light snow. Overcast.,1008 mbar,93%
201601031450,-1°C,Wind blowing from 110° East-southeast to West-northwest,9 km/h,Light snow. Low clouds.,1007 mbar,93%
201601031520,-1°C,Wind blowing from 120° East-southeast to West-northwest,9 km/h,Light snow. Low clouds.,1007 mbar,93%
201601031550,-1°C,Wind blowing from 110° East-southeast to West-northwest,9 km/h,Light snow. Partly sunny.,1007 mbar,93%
201601031620,-1°C,Wind blowing from 110° East-southeast to West-northwest,13 km/h,Partly sunny.,1006 mbar,93%
201601031650,-1°C,Wind blowing from 100° East to West,13 km/h,Passing clouds.,1006 mbar,93%
201601031720,-1°C,Wind blowing from 110° East-southeast to West-northwest,11 km/h,Passing clouds.,1006 mbar,93%
201601031750,-1°C,Wind blowing from 110° East-southeast to West-northwest,11 km/h,Passing clouds.,1005 mbar,86%
201601031820,-1°C,Wind blowing from 100° East to West,11 km/h,Partly cloudy.,1005 mbar,86%
201601031850,-1°C,Wind blowing from 100° East to West,9 km/h,Partly cloudy.,1004 mbar,86%
201601031920,-1°C,Wind blowing from 90° East to West,9 km/h,Light mixture of precip. Partly cloudy.,1004 mbar,86%
201601031950,-1°C,Wind blowing from 90° East to West,6 km/h,Light freezing rain. Passing clouds.,1003 mbar,86%
201601032020,-1°C,Wind blowing from 80° East to West,6 km/h,Passing clouds.,1003 mbar,86%
201601032050,-1°C,Wind blowing from 90° East to West,9 km/h,Passing clouds.,1002 mbar,86%
201601032120,-1°C,Wind blowing from 70° East-northeast to West-southwest,6 km/h,Passing clouds.,1001 mbar,86%
201601032150,-1°C,Wind blowing from 130° Southeast to Northwest,6 km/h,Passing clouds.,1001 mbar,86%
201601032220,-1°C,Wind blowing from 0° North to South,4 km/h,Passing clouds.,1000 mbar,86%
201601032320,-1°C,Wind blowing from 110° East-southeast to West-northwest,11 km/h,Passing clouds.,999 mbar,80%
201601032350,-2°C,Wind blowing from 130° Southeast to Northwest,11 km/h,Passing clouds.,999 mbar,86%
201601040020,-2°C,Wind blowing from 110° East-southeast to West-northwest,9 km/h,Passing clouds.,998 mbar,86%
201601040050,-2°C,Wind blowing from 90° East to West,11 km/h,Passing clouds.,997 mbar,86%
201601040120,-2°C,Wind blowing from 90° East to West,11 km/h,Passing clouds.,997 mbar,80%
201601040220,-2°C,Wind blowing from 80° East to West,7 km/h,Passing clouds.,996 mbar,86%
201601040250,-2°C,Wind blowing from 80° East to West,7 km/h,Passing clouds.,995 mbar,86%
201601040320,-3°C,Wind blowing from 90° East to West,15 km/h,Passing clouds.,995 mbar,86%
201601040350,-3°C,Wind blowing from 90° East to West,13 km/h,Partly cloudy.,995 mbar,86%
201601040420,-3°C,Wind blowing from 90° East to West,13 km/h,Partly cloudy.,994 mbar,86%
201601040450,-3°C,Wind blowing from 80° East to West,9 km/h,Light snow. Passing clouds.,994 mbar,86%
201601040520,-3°C,Wind blowing from 90° East to West,13 km/h,Light snow. Passing clouds.,993 mbar,86%
201601040550,-3°C,Wind blowing from 80° East to West,11 km/h,Light snow. Passing clouds.,993 mbar,93%
201601040620,-3°C,Wind blowing from 80° East to West,11 km/h,Light snow. Passing clouds.,992 mbar,86%
201601040650,-3°C,Wind blowing from 80° East to West,11 km/h,Light snow. Ice fog.,992 mbar,93%
201601040720,-4°C,Wind blowing from 80° East to West,9 km/h,Light snow. Ice fog.,992 mbar,100%
201601040750,-4°C,Wind blowing from 90° East to West,9 km/h,Light snow. Ice fog.,992 mbar,100%
201601040820,-4°C,Wind blowing from 80° East to West,7 km/h,Light snow. Ice fog.,992 mbar,100%
201601040850,-4°C,Wind blowing from 0° North to South,4 km/h,Light snow. Ice fog.,992 mbar,100%
201601040920,-3°C,Wind blowing from 50° Northeast to Southwest,6 km/h,Snow. Ice fog.,992 mbar,93%
201601040950,-3°C,Wind blowing from 0° North to South,6 km/h,Snow. Ice fog.,992 mbar,93%
201601041020,-3°C,Wind blowing from 0° North to South,4 km/h,Light snow. Ice fog.,992 mbar,93%
201601041050,-3°C,Wind blowing from 0° North to South,6 km/h,Snow. Ice fog.,992 mbar,93%
201601041120,-2°C,Wind blowing from 0° North to South,4 km/h,Light snow. Ice fog.,992 mbar,93%
201601041150,-2°C,Wind blowing from 350° North to South,6 km/h,Light snow. Ice fog.,992 mbar,93%
201601041220,-2°C,Wind blowing from 350° North to South,7 km/h,Ice fog.,991 mbar,93%
201601041250,-2°C,Wind blowing from 350° North to South,7 km/h,Ice fog.,991 mbar,93%
201601041320,-2°C,Wind blowing from 350° North to South,6 km/h,Ice fog.,991 mbar,93%
201601041350,-2°C,Wind blowing from 350° North to South,7 km/h,Ice fog.,991 mbar,93%
201601041420,-2°C,Wind blowing from 350° North to South,7 km/h,Light snow. Ice fog.,991 mbar,93%
201601041450,-2°C,Wind blowing from 350° North to South,6 km/h,Light snow. Ice fog.,991 mbar,93%
201601041520,-2°C,Wind blowing from 350° North to South,6 km/h,Ice fog.,991 mbar,100%
201601041550,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,991 mbar,100%
201601041620,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,992 mbar,100%
201601041650,-2°C,Wind blowing from 0° North to South,7 km/h,Sleet. Overcast.,992 mbar,100%
201601041720,-2°C,Wind blowing from 0° North to South,6 km/h,Sleet. Overcast.,992 mbar,100%
201601041750,-2°C,Wind blowing from 350° North to South,6 km/h,Sleet. Overcast.,992 mbar,100%
201601041820,-2°C,Wind blowing from 350° North to South,6 km/h,Sleet. Overcast.,992 mbar,100%
201601041850,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,992 mbar,100%
201601041920,-2°C,Wind blowing from 350° North to South,6 km/h,Light snow. Ice fog.,992 mbar,100%
201601041950,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,992 mbar,100%
201601042020,-2°C,Wind blowing from 0° North to South,6 km/h,Sleet. Overcast.,992 mbar,100%
201601042050,-2°C,Wind blowing from 0° North to South,7 km/h,Sleet. Overcast.,993 mbar,100%
201601042120,-2°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,993 mbar,93%
201601042150,-2°C,Wind blowing from 350° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601042220,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,993 mbar,100%
201601042250,-2°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,993 mbar,93%
201601042320,-2°C,Wind blowing from 0° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601050020,-2°C,Wind blowing from 10° North to South,7 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601050050,-2°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601050120,-2°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,993 mbar,100%
201601050220,-2°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601050250,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,993 mbar,100%
201601050320,-2°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,993 mbar,100%
201601050350,-2°C,Wind blowing from 0° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,93%
201601050420,-2°C,Wind blowing from 0° North to South,6 km/h,Light freezing rain. Ice fog.,993 mbar,93%
201601050450,-3°C,Wind blowing from 10° North to South,7 km/h,Light freezing rain. Ice fog.,993 mbar,100%
201601050520,-2°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,993 mbar,93%
201601050550,-3°C,Wind blowing from 0° North to South,9 km/h,Ice fog.,993 mbar,100%
201601050620,-3°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,993 mbar,100%
201601050720,-3°C,Wind blowing from 350° North to South,9 km/h,Ice fog.,994 mbar,100%
201601050750,-3°C,Wind blowing from 10° North to South,7 km/h,Ice fog.,994 mbar,93%
201601050850,-3°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,994 mbar,93%
201601050920,-3°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,994 mbar,93%
201601050950,-3°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,995 mbar,93%
201601051020,-3°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,995 mbar,93%
201601051050,-3°C,Wind blowing from 10° North to South,7 km/h,Ice fog.,995 mbar,93%
201601051120,-3°C,Wind blowing from 10° North to South,7 km/h,Ice fog.,995 mbar,93%
201601051150,-3°C,Wind blowing from 40° Northeast to Southwest,4 km/h,Ice fog.,995 mbar,100%
201601051220,-2°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,995 mbar,93%
201601051250,-2°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,995 mbar,93%
201601051320,-3°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,995 mbar,100%
201601051350,-3°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,995 mbar,100%
201601051420,-3°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,995 mbar,93%
201601051450,-3°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,995 mbar,100%
201601051520,-3°C,Wind blowing from 0° North to South,7 km/h,Light freezing rain. Ice fog.,995 mbar,100%
201601051550,-3°C,Wind blowing from 0° North to South,9 km/h,Ice fog.,996 mbar,93%
201601051620,-3°C,Wind blowing from 0° North to South,9 km/h,Light freezing rain. Ice fog.,996 mbar,93%
201601051650,-3°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,996 mbar,93%
201601051720,-3°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,996 mbar,93%
201601051750,-3°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,997 mbar,100%
201601051820,-3°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,997 mbar,93%
201601051850,-3°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,997 mbar,93%
201601051920,-3°C,Wind blowing from 0° North to South,9 km/h,Ice fog.,997 mbar,93%
201601051950,-4°C,Wind blowing from 10° North to South,7 km/h,Ice fog.,997 mbar,100%
201601052020,-4°C,Wind blowing from 10° North to South,9 km/h,Light freezing rain. Ice fog.,997 mbar,100%
201601052050,-4°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,997 mbar,100%
201601052120,-4°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,997 mbar,100%
201601052150,-4°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,998 mbar,100%
201601052220,-4°C,Wind blowing from 10° North to South,7 km/h,Light freezing rain. Ice fog.,998 mbar,100%
201601052250,-4°C,Wind blowing from 10° North to South,9 km/h,Light freezing rain. Ice fog.,998 mbar,100%
201601052320,-4°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light freezing rain. Ice fog.,998 mbar,100%
201601052350,-4°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,998 mbar,93%
201601060020,-4°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,998 mbar,93%
201601060050,-5°C,Wind blowing from 0° North to South,7 km/h,Ice fog.,998 mbar,100%
201601060150,-5°C,Wind blowing from 10° North to South,7 km/h,Light freezing rain. Ice fog.,998 mbar,100%
201601060220,-5°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,998 mbar,100%
201601060250,-5°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,998 mbar,100%
201601060320,-5°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,998 mbar,100%
201601060350,-5°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,998 mbar,100%
201601060420,-5°C,Wind blowing from 10° North to South,7 km/h,Ice fog.,998 mbar,93%
201601060520,-5°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,998 mbar,93%
201601060550,-5°C,Wind blowing from 30° North-northeast to South-southwest,6 km/h,Ice fog.,999 mbar,100%
201601060620,-5°C,Wind blowing from 40° Northeast to Southwest,6 km/h,Ice fog.,999 mbar,93%
201601060650,-5°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,999 mbar,93%
201601060720,-5°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,999 mbar,93%
201601060820,-6°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,1000 mbar,100%
201601060850,-6°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,1000 mbar,100%
201601060920,-6°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1000 mbar,100%
201601060950,-6°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1000 mbar,100%
201601061020,-5°C,Wind blowing from 20° North-northeast to South-southwest,4 km/h,Ice fog.,1000 mbar,93%
201601061050,-6°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1000 mbar,100%
201601061120,-5°C,Wind blowing from 20° North-northeast to South-southwest,4 km/h,Ice fog.,1000 mbar,93%
201601061150,-5°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1000 mbar,93%
201601061220,-5°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,1000 mbar,93%
201601061250,-5°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1000 mbar,93%
201601061350,-5°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1000 mbar,93%
201601061420,-5°C,Wind blowing from 0° North to South,4 km/h,Light freezing rain. Ice fog.,1000 mbar,100%
201601061450,-5°C,Wind blowing from 40° Northeast to Southwest,6 km/h,Snow flurries. Ice fog.,1000 mbar,100%
201601061520,-5°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,1001 mbar,100%
201601061550,-5°C,Wind blowing from 10° North to South,6 km/h,Snow flurries. Ice fog.,1001 mbar,93%
201601061620,-5°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,1001 mbar,93%
201601061650,-5°C,Wind blowing from 0° North to South,6 km/h,Light freezing rain. Ice fog.,1001 mbar,93%
201601061720,-5°C,Wind blowing from 10° North to South,6 km/h,Light freezing rain. Ice fog.,1001 mbar,93%
201601061750,-5°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1001 mbar,93%
201601061820,-5°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,1001 mbar,93%
201601061850,-5°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,1001 mbar,93%
201601061920,-5°C,Wind blowing from 0° North to South,6 km/h,Ice fog.,1002 mbar,93%
201601061950,-6°C,Wind blowing from 10° North to South,6 km/h,Ice fog.,1002 mbar,100%
201601062020,-5°C,Wind blowing from 20° North-northeast to South-southwest,4 km/h,Ice fog.,1002 mbar,93%
201601062050,-5°C,Wind blowing from 10° North to South,4 km/h,Ice fog.,1002 mbar,93%
201601062120,-6°C,Wind blowing from 20° North-northeast to South-southwest,4 km/h,Ice fog.,1002 mbar,100%
201601062150,-6°C,Wind blowing from 10° North to South,4 km/h,Ice fog.,1002 mbar,100%
201601062220,-5°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1002 mbar,93%
201601062320,-5°C,Wind blowing from 10° North to South,4 km/h,Ice fog.,1002 mbar,93%
201601062350,-5°C,Wind blowing from 0° North to South,4 km/h,Ice fog.,1002 mbar,93%
