date,start_time,end_time,temp_high,temp_low,weather,wind_speed,wind_dir,humidity,pressure
20170312,00:00,06:00,2,-1,Clear.,3,0,94,1020
20170312,06:00,12:00,7,-2,Passing clouds.,8,100,79,1020
20170312,12:00,18:00,8,6,Partly sunny.,17,80,57,1018
20170312,18:00,00:00,5,1,Passing clouds.,10,80,69,1020
20170313,00:00,06:00,2,-2,Clear.,5,0,75,1021
20170313,06:00,12:00,8,-2,Passing clouds.,11,180,68,1024
20170313,12:00,18:00,9,8,Sunny.,11,280,52,1025
20170313,18:00,00:00,8,3,Clear.,13,250,70,1027
20170314,00:00,06:00,6,4,Overcast.,16,260,77,1029
20170314,06:00,12:00,10,4,Sunny.,14,280,81,1030
20170314,12:00,18:00,13,11,Partly sunny.,17,280,60,1029
20170314,18:00,00:00,10,6,Clear.,13,220,76,1029
20170315,00:00,06:00,8,5,Passing clouds.,13,230,85,1029
20170315,06:00,12:00,10,7,Broken clouds.,13,280,86,1030
20170315,12:00,18:00,13,10,Partly sunny.,18,290,58,1029
20170315,18:00,00:00,9,5,Clear.,12,260,72,1029
20170316,00:00,06:00,5,3,Clear.,12,230,87,1027
20170316,06:00,12:00,11,4,Sunny.,14,280,70,1026
20170316,12:00,18:00,14,12,Passing clouds.,11,290,40,1022
20170316,18:00,00:00,12,6,Clear.,12,200,58,1019
20170317,00:00,06:00,7,6,Clear.,17,210,65,1015
20170317,06:00,12:00,11,6,Broken clouds.,19,230,66,1013
20170317,12:00,18:00,11,7,Broken clouds.,24,300,69,1012
20170317,18:00,00:00,6,5,Clear.,14,240,73,1011
20170318,00:00,06:00,7,4,Light rain. Passing clouds.,23,230,85,1004
20170318,06:00,12:00,10,5,Partly sunny.,45,250,84,1000
20170318,12:00,18:00,10,8,Light rain. Broken clouds.,33,290,92,1003
20170318,18:00,00:00,8,6,Light rain. Passing clouds.,17,280,93,1007
20170319,00:00,06:00,6,5,Passing clouds.,6,0,93,1009
20170319,06:00,12:00,11,5,Light rain. Partly sunny.,17,190,97,1008
20170319,12:00,18:00,13,11,Partly sunny.,33,250,81,1005
20170319,18:00,00:00,12,10,Passing clouds.,28,260,74,1006
20170320,00:00,06:00,10,9,Passing clouds.,29,240,73,1008
20170320,06:00,12:00,12,9,Broken clouds.,34,240,79,1009
20170320,12:00,18:00,12,11,Partly sunny.,31,220,72,1007
20170320,18:00,00:00,11,9,Passing clouds.,27,220,71,1006
20170321,00:00,06:00,9,8,Passing clouds.,24,220,76,1006
20170321,06:00,12:00,10,7,Partly sunny.,26,230,83,1007
20170321,12:00,18:00,10,6,More clouds than sun.,20,220,85,1008
20170321,18:00,00:00,6,5,Light rain. Mostly cloudy.,11,250,94,1012
20170322,00:00,06:00,5,3,Partly cloudy.,8,280,84,1014
20170322,06:00,12:00,7,3,Passing clouds.,12,100,71,1016
20170322,12:00,18:00,9,7,Light rain. Mostly cloudy.,16,100,68,1015
20170322,18:00,00:00,7,5,Passing clouds.,11,90,88,1015
20170323,00:00,06:00,5,5,Passing clouds.,6,100,95,1015
20170323,06:00,12:00,7,5,Fog.,7,350,99,1016
20170323,12:00,18:00,8,7,Partly sunny.,11,40,90,1018
20170323,18:00,00:00,7,5,Passing clouds.,14,70,92,1021
20170324,00:00,06:00,5,4,Fog.,12,50,95,1024
20170324,06:00,12:00,9,4,Partly sunny.,14,70,86,1028
20170324,12:00,18:00,10,8,Passing clouds.,17,70,65,1029
20170324,18:00,00:00,8,5,Clear.,7,60,71,1031
20170325,00:00,06:00,4,-1,Clear.,5,0,88,1031
20170325,06:00,12:00,10,-1,Sunny.,8,30,79,1030
20170325,12:00,18:00,12,11,Passing clouds.,13,50,47,1026
20170325,18:00,00:00,10,5,Clear.,6,0,56,1024
20170326,00:00,06:00,5,2,Clear.,6,30,79,1024
20170326,06:00,12:00,8,1,Sunny.,6,30,84,1024
20170326,12:00,18:00,12,9,Passing clouds.,14,70,53,1024
20170326,18:00,00:00,11,6,Clear.,10,70,56,1025
20170327,00:00,06:00,5,0,Clear.,10,200,78,1026
20170327,06:00,12:00,12,1,Sunny.,7,200,62,1026
20170327,12:00,18:00,16,12,Passing clouds.,12,0,40,1024
20170327,18:00,00:00,16,6,Clear.,10,90,51,1023
20170328,00:00,06:00,6,2,Clear.,18,210,80,1022
20170328,06:00,12:00,17,2,Sunny.,14,210,63,1022
20170328,12:00,18:00,20,18,Passing clouds.,16,240,30,1021
20170328,18:00,00:00,18,11,Clear.,16,250,56,1021
20170329,00:00,06:00,12,7,Clear.,14,230,77,1022
20170329,06:00,12:00,14,8,Sunny.,23,250,73,1023
20170329,12:00,18:00,16,14,Partly sunny.,31,260,57,1023
20170329,18:00,00:00,15,11,Clear.,17,290,65,1024
20170330,00:00,06:00,11,10,Passing clouds.,12,230,79,1026
20170330,06:00,12:00,16,10,Partly sunny.,14,230,77,1026
20170330,12:00,18:00,19,16,Scattered clouds.,10,220,54,1025
20170330,18:00,00:00,17,12,Clear.,12,190,67,1024
20170331,00:00,06:00,11,10,Clear.,14,190,80,1021
20170331,06:00,12:00,20,10,Sunny.,19,190,66,1019
20170331,12:00,18:00,22,21,Passing clouds.,22,200,37,1016
20170331,18:00,00:00,21,12,Clear.,14,200,50,1014
20170401,00:00,06:00,12,7,Clear.,15,210,70,1013
20170401,06:00,12:00,16,6,Sunny.,10,210,67,1012
20170401,12:00,18:00,20,15,Scattered clouds.,14,50,59,1010
20170401,18:00,00:00,16,11,Clear.,8,350,77,1010
20170402,00:00,06:00,10,6,Clear.,17,270,97,1013
20170402,06:00,12:00,14,7,Fog.,10,260,94,1017
20170402,12:00,18:00,16,14,More clouds than sun.,12,350,72,1019
20170402,18:00,00:00,14,11,Clear.,7,50,78,1022
20170403,00:00,06:00,11,5,Fog.,8,270,93,1023
20170403,06:00,12:00,11,4,Fog.,8,220,89,1025
20170403,12:00,18:00,11,9,Partly sunny.,15,50,86,1026
20170403,18:00,00:00,9,7,Passing clouds.,14,90,87,1026
20170404,00:00,06:00,7,5,Passing clouds.,6,40,96,1025
20170404,06:00,12:00,9,5,Broken clouds.,8,60,87,1024
20170404,12:00,18:00,10,9,Broken clouds.,9,60,73,1024
20170404,18:00,00:00,9,7,Passing clouds.,5,60,86,1024
20170405,00:00,06:00,7,6,Passing clouds.,4,290,96,1023
20170405,06:00,12:00,11,6,Partly sunny.,11,270,85,1023
20170405,12:00,18:00,13,11,Mostly cloudy.,17,320,63,1021
20170405,18:00,00:00,11,5,Passing clouds.,21,340,71,1021
20170406,00:00,06:00,5,4,Passing clouds.,20,300,78,1021
20170406,06:00,12:00,8,3,Partly sunny.,23,320,77,1023
20170406,12:00,18:00,10,8,Scattered clouds.,22,320,55,1024
20170406,18:00,00:00,10,8,Clear.,19,310,60,1023
20170407,00:00,06:00,7,6,Passing clouds.,20,300,76,1022
20170407,06:00,12:00,7,5,Overcast.,21,270,83,1022
20170407,12:00,18:00,11,8,Partly sunny.,26,280,71,1021
20170407,18:00,00:00,11,10,Overcast.,17,280,77,1022
20170408,00:00,06:00,9,5,Clear.,17,270,93,1023
20170408,06:00,12:00,13,5,Sunny.,9,280,90,1024
20170408,12:00,18:00,14,13,Partly sunny.,8,280,68,1024
20170408,18:00,00:00,13,8,Clear.,6,20,84,1024
20170409,00:00,06:00,8,4,Fog.,6,210,100,1024
20170409,06:00,12:00,12,2,Passing clouds.,8,210,92,1025
20170409,12:00,18:00,18,13,Passing clouds.,6,350,62,1024
20170409,18:00,00:00,18,10,Clear.,9,200,71,1021
20170410,00:00,06:00,11,8,Clear.,19,200,83,1019
20170410,06:00,12:00,20,8,Sunny.,20,210,62,1016
20170410,12:00,18:00,20,12,Sunny.,32,340,60,1017
20170410,18:00,00:00,11,6,Passing clouds.,19,330,73,1019
20170411,00:00,06:00,6,4,Passing clouds.,12,280,78,1021
20170411,06:00,12:00,9,4,Scattered clouds.,20,320,72,1023
20170411,12:00,18:00,10,8,Partly sunny.,18,290,56,1024
20170411,18:00,00:00,10,8,Clear.,14,220,62,1023
20170412,00:00,06:00,8,7,Clear.,18,230,70,1020
20170412,06:00,12:00,13,8,Sunny.,27,230,63,1017
20170412,12:00,18:00,13,11,Sunny.,28,250,60,1013
20170412,18:00,00:00,11,9,Passing clouds.,12,200,78,1011
20170413,00:00,06:00,9,8,Passing clouds.,20,270,83,1010
20170413,06:00,12:00,11,6,Partly sunny.,23,290,81,1012
20170413,12:00,18:00,11,10,Partly sunny.,27,280,61,1013
20170413,18:00,00:00,10,7,Partly cloudy.,14,310,73,1014
20170414,00:00,06:00,6,3,Clear.,10,240,86,1014
20170414,06:00,12:00,9,3,Partly sunny.,13,270,79,1016
20170414,12:00,18:00,11,9,Partly sunny.,20,290,54,1015
20170414,18:00,00:00,11,8,Clear.,11,300,64,1015
20170415,00:00,06:00,8,5,Passing clouds.,8,200,75,1014
