time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
201901011720,5°C,Wind blowing from 290° West-northwest to East-southeast,33 km/h,Passing clouds.,1020 mbar,76%
201901011750,5°C,Wind blowing from 290° West-northwest to East-southeast,32 km/h,Passing clouds.,1020 mbar,70%
201901011820,5°C,Wind blowing from 270° West to East,30 km/h,Passing clouds.,1020 mbar,76%
201901011850,4°C,Wind blowing from 300° West-northwest to East-southeast,22 km/h,Passing clouds.,1021 mbar,81%
201901011920,4°C,Wind blowing from 290° West-northwest to East-southeast,37 km/h,Passing clouds.,1021 mbar,81%
201901012020,3°C,Wind blowing from 290° West-northwest to East-southeast,32 km/h,Sprinkles. Partly cloudy.,1021 mbar,81%
201901012050,3°C,Wind blowing from 290° West-northwest to East-southeast,30 km/h,Passing clouds.,1021 mbar,81%
201901012120,2°C,Wind blowing from 300° West-northwest to East-southeast,43 km/h,Sprinkles. Passing clouds.,1021 mbar,81%
201901012150,2°C,Wind blowing from 310° Northwest to Southeast,32 km/h,Partly cloudy.,1021 mbar,81%
201901012220,2°C,Wind blowing from 290° West-northwest to East-southeast,32 km/h,Passing clouds.,1021 mbar,75%
201901012250,3°C,Wind blowing from 290° West-northwest to East-southeast,35 km/h,Passing clouds.,1020 mbar,70%
201901012320,1°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Light rain. Passing clouds.,1021 mbar,87%
201901012350,0°C,Wind blowing from 310° Northwest to Southeast,46 km/h,Snow flurries. Passing clouds.,1021 mbar,93%
201901020020,0°C,Wind blowing from 310° Northwest to Southeast,46 km/h,Snow flurries. Passing clouds.,1021 mbar,93%
201901020050,1°C,Wind blowing from 310° Northwest to Southeast,41 km/h,Light snow. Passing clouds.,1021 mbar,81%
201901020120,2°C,Wind blowing from 300° West-northwest to East-southeast,35 km/h,Partly cloudy.,1021 mbar,75%
201901020150,1°C,Wind blowing from 300° West-northwest to East-southeast,32 km/h,Snow flurries. Partly cloudy.,1021 mbar,87%
201901020220,2°C,Wind blowing from 300° West-northwest to East-southeast,30 km/h,Passing clouds.,1022 mbar,81%
201901020250,2°C,Wind blowing from 300° West-northwest to East-southeast,32 km/h,Passing clouds.,1022 mbar,81%
201901020320,2°C,Wind blowing from 300° West-northwest to East-southeast,32 km/h,Passing clouds.,1022 mbar,81%
201901020350,2°C,Wind blowing from 310° Northwest to Southeast,33 km/h,Passing clouds.,1022 mbar,81%
201901020420,2°C,Wind blowing from 300° West-northwest to East-southeast,33 km/h,Passing clouds.,1022 mbar,87%
201901020450,2°C,Wind blowing from 310° Northwest to Southeast,37 km/h,Passing clouds.,1023 mbar,81%
201901020520,2°C,Wind blowing from 310° Northwest to Southeast,37 km/h,Passing clouds.,1023 mbar,81%
201901020550,1°C,Wind blowing from 290° West-northwest to East-southeast,26 km/h,Passing clouds.,1023 mbar,87%
201901020620,1°C,Wind blowing from 300° West-northwest to East-southeast,28 km/h,Passing clouds.,1023 mbar,87%
201901020650,2°C,Wind blowing from 310° Northwest to Southeast,32 km/h,Clear.,1024 mbar,81%
201901020720,2°C,Wind blowing from 310° Northwest to Southeast,32 km/h,Passing clouds.,1024 mbar,75%
201901020750,1°C,Wind blowing from 310° Northwest to Southeast,30 km/h,Passing clouds.,1025 mbar,81%
201901020820,2°C,Wind blowing from 300° West-northwest to East-southeast,26 km/h,Sunny.,1025 mbar,75%
201901020850,2°C,Wind blowing from 310° Northwest to Southeast,30 km/h,Snow flurries. Broken clouds.,1025 mbar,81%
201901020920,1°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Scattered showers. Scattered clouds.,1025 mbar,87%
201901020950,2°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Passing clouds.,1025 mbar,81%
201901021020,2°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Scattered showers. Scattered clouds.,1026 mbar,81%
201901021050,2°C,Wind blowing from 340° North-northwest to South-southeast,26 km/h,Scattered showers. Passing clouds.,1026 mbar,75%
201901021120,3°C,Wind blowing from 340° North-northwest to South-southeast,35 km/h,Scattered clouds.,1026 mbar,65%
201901021150,2°C,Wind blowing from 340° North-northwest to South-southeast,37 km/h,Scattered clouds.,1027 mbar,60%
201901021220,2°C,Wind blowing from 350° North to South,35 km/h,Partly sunny.,1027 mbar,65%
201901021250,2°C,Wind blowing from 340° North-northwest to South-southeast,35 km/h,Partly sunny.,1027 mbar,65%
201901021320,2°C,Wind blowing from 350° North to South,30 km/h,Partly sunny.,1027 mbar,60%
201901021350,2°C,Wind blowing from 340° North-northwest to South-southeast,30 km/h,Scattered clouds.,1028 mbar,60%
201901021420,2°C,Wind blowing from 340° North-northwest to South-southeast,33 km/h,Scattered clouds.,1028 mbar,60%
201901021450,2°C,Wind blowing from 340° North-northwest to South-southeast,30 km/h,Scattered clouds.,1028 mbar,60%
201901021520,1°C,Wind blowing from 340° North-northwest to South-southeast,28 km/h,Scattered clouds.,1029 mbar,60%
201901021550,1°C,Wind blowing from 330° North-northwest to South-southeast,22 km/h,Passing clouds.,1029 mbar,65%
201901021620,1°C,Wind blowing from 330° North-northwest to South-southeast,26 km/h,Passing clouds.,1029 mbar,65%
201901021650,1°C,Wind blowing from 340° North-northwest to South-southeast,26 km/h,Light snow. Passing clouds.,1030 mbar,65%
201901021720,1°C,Wind blowing from 330° North-northwest to South-southeast,30 km/h,Passing clouds.,1030 mbar,60%
201901021750,1°C,Wind blowing from 340° North-northwest to South-southeast,28 km/h,Passing clouds.,1030 mbar,60%
201901021820,0°C,Wind blowing from 330° North-northwest to South-southeast,24 km/h,Passing clouds.,1031 mbar,69%
201901021850,0°C,Wind blowing from 330° North-northwest to South-southeast,22 km/h,Passing clouds.,1031 mbar,69%
201901021920,1°C,Wind blowing from 330° North-northwest to South-southeast,24 km/h,Passing clouds.,1031 mbar,60%
201901021950,1°C,Wind blowing from 340° North-northwest to South-southeast,26 km/h,Passing clouds.,1032 mbar,60%
201901022020,1°C,Wind blowing from 340° North-northwest to South-southeast,26 km/h,Passing clouds.,1032 mbar,60%
201901022050,1°C,Wind blowing from 350° North to South,26 km/h,Passing clouds.,1032 mbar,60%
201901022120,0°C,Wind blowing from 340° North-northwest to South-southeast,20 km/h,Passing clouds.,1032 mbar,64%
201901022150,0°C,Wind blowing from 330° North-northwest to South-southeast,17 km/h,Passing clouds.,1032 mbar,64%
201901022220,0°C,Wind blowing from 330° North-northwest to South-southeast,22 km/h,Passing clouds.,1032 mbar,64%
201901022250,-1°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Passing clouds.,1032 mbar,75%
201901022320,-1°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Passing clouds.,1032 mbar,75%
201901022350,-1°C,Wind blowing from 310° Northwest to Southeast,19 km/h,Passing clouds.,1032 mbar,75%
201901030020,-1°C,Wind blowing from 310° Northwest to Southeast,19 km/h,Passing clouds.,1032 mbar,75%
201901030050,-1°C,Wind blowing from 300° West-northwest to East-southeast,17 km/h,Passing clouds.,1033 mbar,75%
201901030120,-1°C,Wind blowing from 310° Northwest to Southeast,20 km/h,Passing clouds.,1033 mbar,75%
201901030150,-2°C,Wind blowing from 310° Northwest to Southeast,22 km/h,Passing clouds.,1033 mbar,74%
201901030220,-2°C,Wind blowing from 310° Northwest to Southeast,22 km/h,Passing clouds.,1033 mbar,74%
201901030250,-2°C,Wind blowing from 300° West-northwest to East-southeast,22 km/h,Passing clouds.,1034 mbar,74%
201901030320,-3°C,Wind blowing from 290° West-northwest to East-southeast,19 km/h,Passing clouds.,1034 mbar,80%
201901030350,-3°C,Wind blowing from 280° West to East,19 km/h,Passing clouds.,1033 mbar,80%
201901030420,-3°C,Wind blowing from 280° West to East,20 km/h,Passing clouds.,1033 mbar,80%
201901030450,-4°C,Wind blowing from 260° West to East,19 km/h,Clear.,1033 mbar,80%
201901030520,-4°C,Wind blowing from 260° West to East,19 km/h,Clear.,1033 mbar,80%
201901030550,-4°C,Wind blowing from 260° West to East,20 km/h,Clear.,1033 mbar,80%
201901030620,-5°C,Wind blowing from 260° West to East,20 km/h,Clear.,1033 mbar,86%
201901030650,-4°C,Wind blowing from 270° West to East,19 km/h,Clear.,1033 mbar,80%
201901030720,-5°C,Wind blowing from 260° West to East,19 km/h,Clear.,1033 mbar,86%
201901030750,-4°C,Wind blowing from 270° West to East,19 km/h,Clear.,1033 mbar,80%
201901030820,-4°C,Wind blowing from 270° West to East,19 km/h,Sunny.,1034 mbar,80%
201901030850,-4°C,Wind blowing from 260° West to East,19 km/h,Sunny.,1034 mbar,80%
201901030920,-3°C,Wind blowing from 270° West to East,17 km/h,Sunny.,1034 mbar,80%
201901030950,-3°C,Wind blowing from 270° West to East,24 km/h,Sunny.,1034 mbar,80%
201901031020,-2°C,Wind blowing from 270° West to East,24 km/h,Sunny.,1034 mbar,74%
201901031050,-1°C,Wind blowing from 270° West to East,24 km/h,Sunny.,1034 mbar,75%
201901031120,-1°C,Wind blowing from 270° West to East,24 km/h,Sunny.,1034 mbar,75%
201901031150,0°C,Wind blowing from 280° West to East,24 km/h,Sunny.,1034 mbar,75%
201901031220,0°C,Wind blowing from 280° West to East,20 km/h,Sunny.,1033 mbar,80%
201901031250,1°C,Wind blowing from 290° West-northwest to East-southeast,20 km/h,Passing clouds.,1033 mbar,81%
201901031320,1°C,Wind blowing from 300° West-northwest to East-southeast,20 km/h,Passing clouds.,1033 mbar,81%
201901031350,1°C,Wind blowing from 290° West-northwest to East-southeast,19 km/h,Passing clouds.,1033 mbar,81%
201901031420,1°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Passing clouds.,1033 mbar,75%
201901031450,1°C,Wind blowing from 310° Northwest to Southeast,13 km/h,Passing clouds.,1033 mbar,75%
201901031520,1°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Passing clouds.,1033 mbar,75%
201901031550,0°C,Wind blowing from 310° Northwest to Southeast,17 km/h,Sunny.,1033 mbar,80%
201901031620,0°C,Wind blowing from 310° Northwest to Southeast,19 km/h,Sunny.,1033 mbar,80%
201901031650,-1°C,Wind blowing from 290° West-northwest to East-southeast,13 km/h,Clear.,1033 mbar,86%
201901031720,-1°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Clear.,1034 mbar,86%
201901031750,-1°C,Wind blowing from 310° Northwest to Southeast,17 km/h,Clear.,1033 mbar,86%
201901031820,-2°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Clear.,1034 mbar,86%
201901031850,-2°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Clear.,1034 mbar,93%
201901031920,-1°C,Wind blowing from 280° West to East,9 km/h,Clear.,1034 mbar,86%
201901031950,-1°C,Wind blowing from 300° West-northwest to East-southeast,17 km/h,Clear.,1033 mbar,93%
201901032020,0°C,Wind blowing from 320° Northwest to Southeast,22 km/h,Clear.,1034 mbar,87%
201901032050,0°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Clear.,1034 mbar,87%
201901032120,0°C,Wind blowing from 330° North-northwest to South-southeast,17 km/h,Clear.,1034 mbar,87%
201901032150,0°C,Wind blowing from 340° North-northwest to South-southeast,15 km/h,Clear.,1034 mbar,87%
201901032220,-1°C,Wind blowing from 330° North-northwest to South-southeast,19 km/h,Clear.,1034 mbar,93%
201901032250,-1°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Clear.,1034 mbar,86%
201901032320,-1°C,Wind blowing from 330° North-northwest to South-southeast,19 km/h,Clear.,1034 mbar,86%
201901032350,0°C,Wind blowing from 330° North-northwest to South-southeast,20 km/h,Clear.,1034 mbar,80%
201901040020,0°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Overcast.,1034 mbar,80%
201901040050,0°C,Wind blowing from 330° North-northwest to South-southeast,15 km/h,Overcast.,1034 mbar,87%
201901040120,0°C,Wind blowing from 320° Northwest to Southeast,13 km/h,Passing clouds.,1033 mbar,87%
201901040150,0°C,Wind blowing from 320° Northwest to Southeast,15 km/h,Passing clouds.,1034 mbar,87%
201901040220,0°C,Wind blowing from 330° North-northwest to South-southeast,17 km/h,Passing clouds.,1034 mbar,87%
201901040250,0°C,Wind blowing from 320° Northwest to Southeast,17 km/h,Passing clouds.,1034 mbar,80%
201901040320,0°C,Wind blowing from 300° West-northwest to East-southeast,11 km/h,Overcast.,1034 mbar,80%
201901040350,-1°C,Wind blowing from 260° West to East,11 km/h,Clear.,1034 mbar,93%
201901040420,-1°C,Wind blowing from 270° West to East,13 km/h,Passing clouds.,1034 mbar,86%
201901040450,-1°C,Wind blowing from 270° West to East,17 km/h,Passing clouds.,1033 mbar,93%
201901040520,-1°C,Wind blowing from 260° West to East,19 km/h,Passing clouds.,1033 mbar,93%
201901040550,-1°C,Wind blowing from 260° West to East,20 km/h,Passing clouds.,1033 mbar,93%
201901040620,-1°C,Wind blowing from 260° West to East,19 km/h,Clear.,1033 mbar,86%
201901040650,-1°C,Wind blowing from 270° West to East,19 km/h,Clear.,1033 mbar,86%
201901040720,-1°C,Wind blowing from 270° West to East,22 km/h,Clear.,1033 mbar,86%
201901040750,-1°C,Wind blowing from 290° West-northwest to East-southeast,19 km/h,Passing clouds.,1033 mbar,86%
201901040820,-1°C,Wind blowing from 260° West to East,17 km/h,Passing clouds.,1033 mbar,86%
201901040850,-1°C,Wind blowing from 260° West to East,17 km/h,Scattered clouds.,1033 mbar,86%
201901040920,-1°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Partly sunny.,1033 mbar,93%
201901040950,-1°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Passing clouds.,1033 mbar,93%
201901041020,0°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Scattered clouds.,1033 mbar,87%
201901041050,0°C,Wind blowing from 260° West to East,24 km/h,Partly sunny.,1032 mbar,87%
201901041120,1°C,Wind blowing from 270° West to East,24 km/h,Partly sunny.,1032 mbar,87%
201901041150,1°C,Wind blowing from 260° West to East,24 km/h,Light snow. Partly sunny.,1031 mbar,87%
201901041220,1°C,Wind blowing from 260° West to East,30 km/h,Light snow. Broken clouds.,1031 mbar,87%
201901041250,1°C,Wind blowing from 270° West to East,28 km/h,Sleet. Broken clouds.,1030 mbar,87%
201901041320,1°C,Wind blowing from 270° West to East,28 km/h,Light snow. Partly sunny.,1030 mbar,87%
201901041350,1°C,Wind blowing from 260° West to East,28 km/h,Light snow. Broken clouds.,1029 mbar,87%
201901041420,1°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Light snow. Partly sunny.,1029 mbar,87%
201901041450,1°C,Wind blowing from 260° West to East,24 km/h,Light snow. Partly sunny.,1029 mbar,87%
201901041520,1°C,Wind blowing from 260° West to East,26 km/h,Light snow. Partly sunny.,1028 mbar,93%
201901041550,1°C,Wind blowing from 260° West to East,24 km/h,Light snow. Partly sunny.,1028 mbar,93%
201901041620,1°C,Wind blowing from 260° West to East,26 km/h,Light snow. Partly sunny.,1028 mbar,93%
201901041650,1°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Snow flurries. Passing clouds.,1028 mbar,93%
201901041720,1°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Snow flurries. Passing clouds.,1028 mbar,93%
201901041750,1°C,Wind blowing from 260° West to East,28 km/h,Passing clouds.,1027 mbar,93%
201901041820,1°C,Wind blowing from 270° West to East,26 km/h,Passing clouds.,1027 mbar,93%
201901041850,1°C,Wind blowing from 260° West to East,24 km/h,Passing clouds.,1027 mbar,93%
201901041920,1°C,Wind blowing from 260° West to East,20 km/h,Passing clouds.,1027 mbar,100%
201901041950,1°C,Wind blowing from 260° West to East,20 km/h,Overcast.,1027 mbar,100%
201901042020,2°C,Wind blowing from 260° West to East,17 km/h,Passing clouds.,1027 mbar,93%
201901042050,2°C,Wind blowing from 270° West to East,19 km/h,Partly cloudy.,1027 mbar,93%
201901042120,2°C,Wind blowing from 270° West to East,20 km/h,Partly cloudy.,1027 mbar,93%
201901042150,2°C,Wind blowing from 260° West to East,22 km/h,Partly cloudy.,1027 mbar,93%
201901042220,2°C,Wind blowing from 260° West to East,24 km/h,Partly cloudy.,1027 mbar,93%
201901042250,2°C,Wind blowing from 260° West to East,24 km/h,Partly cloudy.,1026 mbar,93%
201901042320,2°C,Wind blowing from 260° West to East,24 km/h,Partly cloudy.,1026 mbar,100%
201901042350,2°C,Wind blowing from 260° West to East,26 km/h,Passing clouds.,1026 mbar,100%
201901050020,2°C,Wind blowing from 260° West to East,24 km/h,Passing clouds.,1025 mbar,100%
201901050050,2°C,Wind blowing from 260° West to East,26 km/h,Passing clouds.,1025 mbar,100%
201901050120,3°C,Wind blowing from 260° West to East,30 km/h,Passing clouds.,1025 mbar,93%
201901050150,3°C,Wind blowing from 270° West to East,32 km/h,Passing clouds.,1024 mbar,93%
201901050220,3°C,Wind blowing from 270° West to East,37 km/h,Partly cloudy.,1024 mbar,93%
201901050250,3°C,Wind blowing from 270° West to East,32 km/h,Partly cloudy.,1024 mbar,93%
201901050320,3°C,Wind blowing from 260° West to East,35 km/h,Partly cloudy.,1023 mbar,93%
201901050350,3°C,Wind blowing from 270° West to East,41 km/h,Partly cloudy.,1022 mbar,93%
201901050420,3°C,Wind blowing from 270° West to East,41 km/h,Partly cloudy.,1022 mbar,100%
201901050450,3°C,Wind blowing from 270° West to East,39 km/h,Light rain. Partly cloudy.,1022 mbar,100%
201901050520,3°C,Wind blowing from 260° West to East,37 km/h,Light rain. Partly cloudy.,1021 mbar,100%
201901050550,3°C,Wind blowing from 270° West to East,33 km/h,Light rain. Partly cloudy.,1021 mbar,93%
201901050620,3°C,Wind blowing from 260° West to East,32 km/h,Light rain. Partly cloudy.,1021 mbar,93%
201901050650,3°C,Wind blowing from 270° West to East,33 km/h,Partly cloudy.,1020 mbar,100%
201901050720,3°C,Wind blowing from 270° West to East,35 km/h,Passing clouds.,1020 mbar,100%
201901050750,3°C,Wind blowing from 270° West to East,35 km/h,Light rain. Passing clouds.,1020 mbar,100%
201901050820,4°C,Wind blowing from 270° West to East,30 km/h,Light rain. Partly sunny.,1020 mbar,93%
201901050850,4°C,Wind blowing from 270° West to East,30 km/h,Light rain. Partly sunny.,1020 mbar,93%
201901050920,5°C,Wind blowing from 290° West-northwest to East-southeast,30 km/h,Light rain. Partly sunny.,1021 mbar,93%
201901050950,5°C,Wind blowing from 300° West-northwest to East-southeast,32 km/h,Broken clouds.,1021 mbar,93%
201901051020,6°C,Wind blowing from 300° West-northwest to East-southeast,28 km/h,Broken clouds.,1021 mbar,93%
201901051050,6°C,Wind blowing from 300° West-northwest to East-southeast,33 km/h,Broken clouds.,1021 mbar,93%
201901051120,6°C,Wind blowing from 310° Northwest to Southeast,35 km/h,Broken clouds.,1021 mbar,93%
201901051150,6°C,Wind blowing from 310° Northwest to Southeast,33 km/h,Partly sunny.,1021 mbar,93%
201901051220,7°C,Wind blowing from 320° Northwest to Southeast,33 km/h,Partly sunny.,1021 mbar,87%
201901051250,7°C,Wind blowing from 320° Northwest to Southeast,32 km/h,Drizzle. Partly sunny.,1021 mbar,87%
201901051320,7°C,Wind blowing from 320° Northwest to Southeast,30 km/h,Drizzle. Partly sunny.,1021 mbar,87%
201901051350,7°C,Wind blowing from 320° Northwest to Southeast,30 km/h,Drizzle. Partly sunny.,1021 mbar,93%
201901051420,7°C,Wind blowing from 320° Northwest to Southeast,28 km/h,Drizzle. Partly sunny.,1021 mbar,87%
201901051450,7°C,Wind blowing from 310° Northwest to Southeast,28 km/h,Partly sunny.,1021 mbar,87%
201901051520,6°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Partly sunny.,1021 mbar,93%
201901051550,6°C,Wind blowing from 310° Northwest to Southeast,20 km/h,Partly sunny.,1022 mbar,93%
201901051620,6°C,Wind blowing from 320° Northwest to Southeast,28 km/h,Partly sunny.,1022 mbar,93%
201901051650,6°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Passing clouds.,1022 mbar,93%
201901051720,6°C,Wind blowing from 310° Northwest to Southeast,24 km/h,Passing clouds.,1022 mbar,93%
201901051750,6°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Partly cloudy.,1022 mbar,93%
201901051820,6°C,Wind blowing from 320° Northwest to Southeast,22 km/h,Passing clouds.,1023 mbar,93%
201901051850,6°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Passing clouds.,1023 mbar,93%
201901051920,6°C,Wind blowing from 310° Northwest to Southeast,26 km/h,Passing clouds.,1023 mbar,93%
201901051950,6°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Passing clouds.,1023 mbar,93%
201901052020,6°C,Wind blowing from 320° Northwest to Southeast,26 km/h,Passing clouds.,1023 mbar,93%
201901052050,6°C,Wind blowing from 330° North-northwest to South-southeast,19 km/h,Passing clouds.,1023 mbar,93%
201901052120,6°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Passing clouds.,1023 mbar,93%
201901052150,6°C,Wind blowing from 310° Northwest to Southeast,20 km/h,Passing clouds.,1024 mbar,93%
201901052220,6°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Partly cloudy.,1024 mbar,93%
201901052250,6°C,Wind blowing from 310° Northwest to Southeast,22 km/h,Passing clouds.,1024 mbar,93%
201901052320,6°C,Wind blowing from 320° Northwest to Southeast,22 km/h,Light rain. Passing clouds.,1024 mbar,93%
201901052350,5°C,Wind blowing from 320° Northwest to Southeast,24 km/h,Light rain. Passing clouds.,1024 mbar,100%
201901060020,5°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Light rain. Passing clouds.,1024 mbar,100%
201901060050,5°C,Wind blowing from 320° Northwest to Southeast,17 km/h,Light rain. Passing clouds.,1024 mbar,100%
201901060120,5°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Passing clouds.,1024 mbar,93%
201901060150,5°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Partly cloudy.,1024 mbar,93%
201901060220,5°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Passing clouds.,1024 mbar,93%
201901060320,5°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Passing clouds.,1025 mbar,93%
201901060350,5°C,Wind blowing from 320° Northwest to Southeast,19 km/h,Passing clouds.,1025 mbar,93%
201901060420,4°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Chilly.,1025 mbar,100%
201901060450,4°C,Wind blowing from 20° North-northeast to South-southwest,9 km/h,Chilly.,1025 mbar,100%
201901060520,4°C,Wind blowing from 50° Northeast to Southwest,7 km/h,Chilly.,1025 mbar,100%
201901060550,3°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Chilly.,1025 mbar,100%
201901060620,3°C,Wind blowing from 50° Northeast to Southwest,7 km/h,Chilly.,1025 mbar,100%
201901060650,3°C,Wind blowing from 0° North to South,4 km/h,Chilly.,1025 mbar,100%
201901060720,3°C,Wind blowing from 50° Northeast to Southwest,7 km/h,Chilly.,1026 mbar,100%
201901060750,3°C,Wind blowing from 60° East-northeast to West-southwest,9 km/h,Drizzle. Fog.,1026 mbar,100%
201901060820,3°C,Wind blowing from 70° East-northeast to West-southwest,7 km/h,Drizzle. Fog.,1027 mbar,100%
201901060850,3°C,Wind blowing from 60° East-northeast to West-southwest,7 km/h,Drizzle. Partly sunny.,1027 mbar,93%
201901060920,3°C,Wind blowing from 0° North to South,4 km/h,Drizzle. Partly sunny.,1027 mbar,93%
201901060950,3°C,Wind blowing from 0° North to South,2 km/h,Partly sunny.,1027 mbar,93%
201901061020,3°C,Wind blowing from 170° South to North,6 km/h,Broken clouds.,1027 mbar,100%
201901061050,3°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Broken clouds.,1028 mbar,93%
201901061120,3°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Broken clouds.,1028 mbar,93%
201901061150,3°C,Wind blowing from 210° South-southwest to North-northeast,9 km/h,Partly sunny.,1027 mbar,93%
201901061220,3°C,Wind blowing from 230° Southwest to Northeast,11 km/h,Partly sunny.,1028 mbar,93%
201901061250,3°C,Wind blowing from 250° West-southwest to East-northeast,9 km/h,Partly sunny.,1027 mbar,93%
