time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
201401021620,7°C,Wind blowing from 200° South-southwest to North-northeast,28 km/h,Passing clouds.,1004 mbar,81%
201401021650,7°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Partly cloudy.,1004 mbar,81%
201401021720,7°C,Wind blowing from 200° South-southwest to North-northeast,20 km/h,Partly cloudy.,1004 mbar,81%
201401021750,7°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Sprinkles. Passing clouds.,1005 mbar,81%
201401021820,7°C,Wind blowing from 220° Southwest to Northeast,22 km/h,Passing clouds.,1005 mbar,81%
201401021850,7°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Passing clouds.,1005 mbar,81%
201401021920,6°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Passing clouds.,1006 mbar,87%
201401021950,7°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Passing clouds.,1007 mbar,81%
201401022020,6°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Passing clouds.,1007 mbar,87%
201401022050,5°C,Wind blowing from 220° Southwest to Northeast,11 km/h,Passing clouds.,1008 mbar,87%
201401022120,5°C,Wind blowing from 210° South-southwest to North-northeast,9 km/h,Passing clouds.,1008 mbar,87%
201401022220,5°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,1009 mbar,87%
201401022250,6°C,Wind blowing from 220° Southwest to Northeast,20 km/h,Passing clouds.,1009 mbar,81%
201401022320,6°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Passing clouds.,1009 mbar,81%
201401022350,5°C,Wind blowing from 170° South to North,13 km/h,Passing clouds.,1009 mbar,87%
201401030020,5°C,Wind blowing from 180° South to North,11 km/h,Passing clouds.,1009 mbar,87%
201401030050,4°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,1009 mbar,87%
201401030120,5°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,1009 mbar,87%
201401030150,5°C,Wind blowing from 190° South to North,11 km/h,Passing clouds.,1009 mbar,81%
201401030220,3°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Passing clouds.,1010 mbar,87%
201401030250,4°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Passing clouds.,1010 mbar,87%
201401030350,4°C,Wind blowing from 190° South to North,15 km/h,Passing clouds.,1009 mbar,87%
201401030420,3°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Clear.,1009 mbar,93%
201401030450,4°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Clear.,1009 mbar,87%
201401030520,4°C,Wind blowing from 190° South to North,15 km/h,Clear.,1009 mbar,93%
201401030550,4°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Clear.,1009 mbar,93%
201401030620,4°C,Wind blowing from 180° South to North,15 km/h,Passing clouds.,1009 mbar,93%
201401030650,4°C,Wind blowing from 190° South to North,19 km/h,Passing clouds.,1009 mbar,93%
201401030720,4°C,Wind blowing from 180° South to North,22 km/h,Passing clouds.,1009 mbar,87%
201401030750,3°C,Wind blowing from 180° South to North,15 km/h,Passing clouds.,1009 mbar,93%
201401030820,4°C,Wind blowing from 180° South to North,17 km/h,Clear.,1009 mbar,87%
201401030850,5°C,Wind blowing from 180° South to North,20 km/h,Sunny.,1009 mbar,87%
201401030920,4°C,Wind blowing from 170° South to North,22 km/h,Broken clouds.,1008 mbar,93%
201401030950,6°C,Wind blowing from 180° South to North,24 km/h,Broken clouds.,1008 mbar,81%
201401031020,7°C,Wind blowing from 190° South to North,13 km/h,Broken clouds.,1008 mbar,81%
201401031050,7°C,Wind blowing from 200° South-southwest to North-northeast,22 km/h,Sunny.,1008 mbar,76%
201401031120,7°C,Wind blowing from 190° South to North,26 km/h,Sunny.,1008 mbar,76%
201401031150,7°C,Wind blowing from 190° South to North,26 km/h,Sunny.,1008 mbar,76%
201401031220,7°C,Wind blowing from 190° South to North,30 km/h,Sunny.,1008 mbar,81%
201401031320,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Broken clouds.,1007 mbar,71%
201401031350,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Broken clouds.,1007 mbar,71%
201401031420,9°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Partly sunny.,1007 mbar,71%
201401031450,8°C,Wind blowing from 200° South-southwest to North-northeast,22 km/h,Broken clouds.,1007 mbar,76%
201401031520,8°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Broken clouds.,1007 mbar,76%
201401031550,8°C,Wind blowing from 210° South-southwest to North-northeast,30 km/h,Broken clouds.,1007 mbar,76%
201401031620,7°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Partly cloudy.,1007 mbar,81%
201401031650,7°C,Wind blowing from 200° South-southwest to North-northeast,22 km/h,Partly cloudy.,1007 mbar,81%
201401031720,7°C,Wind blowing from 200° South-southwest to North-northeast,30 km/h,Clear.,1007 mbar,81%
201401031750,7°C,Wind blowing from 210° South-southwest to North-northeast,33 km/h,Clear.,1008 mbar,81%
201401031820,7°C,Wind blowing from 210° South-southwest to North-northeast,22 km/h,Clear.,1008 mbar,81%
201401031850,7°C,Wind blowing from 190° South to North,22 km/h,Passing clouds.,1008 mbar,87%
201401031920,8°C,Wind blowing from 200° South-southwest to North-northeast,20 km/h,Passing clouds.,1008 mbar,82%
201401032020,8°C,Wind blowing from 210° South-southwest to North-northeast,30 km/h,Partly cloudy.,1008 mbar,82%
201401032050,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Passing clouds.,1008 mbar,82%
201401032120,9°C,Wind blowing from 190° South to North,15 km/h,Partly cloudy.,1008 mbar,76%
201401032150,8°C,Wind blowing from 200° South-southwest to North-northeast,22 km/h,Passing clouds.,1008 mbar,82%
201401032220,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Passing clouds.,1008 mbar,82%
201401032250,9°C,Wind blowing from 210° South-southwest to North-northeast,32 km/h,Rain showers. Partly cloudy.,1008 mbar,82%
201401032320,8°C,Wind blowing from 210° South-southwest to North-northeast,32 km/h,Passing clouds.,1008 mbar,87%
201401032350,9°C,Wind blowing from 220° Southwest to Northeast,37 km/h,Passing clouds.,1008 mbar,76%
201401040020,9°C,Wind blowing from 220° Southwest to Northeast,30 km/h,Clear.,1009 mbar,76%
201401040050,6°C,Wind blowing from 280° West to East,39 km/h,Rain showers. Partly cloudy.,1011 mbar,87%
201401040120,5°C,Wind blowing from 260° West to East,24 km/h,Partly cloudy.,1010 mbar,87%
201401040150,5°C,Wind blowing from 240° West-southwest to East-northeast,9 km/h,Passing clouds.,1011 mbar,87%
201401040220,4°C,Wind blowing from 170° South to North,9 km/h,Passing clouds.,1011 mbar,93%
201401040250,6°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,1012 mbar,81%
201401040320,6°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Passing clouds.,1012 mbar,81%
201401040350,6°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Clear.,1012 mbar,76%
201401040420,6°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Clear.,1012 mbar,76%
201401040450,5°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Clear.,1012 mbar,76%
201401040520,5°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Clear.,1012 mbar,76%
201401040550,6°C,Wind blowing from 200° South-southwest to North-northeast,17 km/h,Clear.,1012 mbar,71%
201401040620,5°C,Wind blowing from 170° South to North,13 km/h,Clear.,1012 mbar,81%
201401040650,5°C,Wind blowing from 190° South to North,15 km/h,Clear.,1011 mbar,81%
201401040720,5°C,Wind blowing from 190° South to North,15 km/h,Clear.,1011 mbar,81%
201401040750,5°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Clear.,1011 mbar,81%
201401040820,4°C,Wind blowing from 190° South to North,13 km/h,Clear.,1011 mbar,81%
201401040850,5°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Sunny.,1011 mbar,81%
201401040920,6°C,Wind blowing from 180° South to North,17 km/h,Sunny.,1011 mbar,81%
201401040950,6°C,Wind blowing from 170° South to North,13 km/h,Sunny.,1011 mbar,81%
201401041020,6°C,Wind blowing from 180° South to North,15 km/h,Sunny.,1011 mbar,81%
201401041050,6°C,Wind blowing from 170° South to North,13 km/h,Sunny.,1010 mbar,81%
201401041120,6°C,Wind blowing from 180° South to North,19 km/h,Sunny.,1009 mbar,81%
201401041150,6°C,Wind blowing from 170° South to North,17 km/h,Sunny.,1009 mbar,81%
201401041220,6°C,Wind blowing from 160° South-southeast to North-northwest,13 km/h,Sunny.,1008 mbar,81%
201401041250,7°C,Wind blowing from 150° South-southeast to North-northwest,15 km/h,Sunny.,1008 mbar,76%
201401041320,7°C,Wind blowing from 170° South to North,13 km/h,Sunny.,1007 mbar,76%
201401041350,7°C,Wind blowing from 140° Southeast to Northwest,7 km/h,Sunny.,1006 mbar,76%
201401041420,7°C,Wind blowing from 140° Southeast to Northwest,9 km/h,Passing clouds.,1005 mbar,76%
201401041450,7°C,Wind blowing from 60° East-northeast to West-southwest,9 km/h,Sunny.,1004 mbar,76%
201401041520,7°C,Wind blowing from 130° Southeast to Northwest,15 km/h,Sunny.,1004 mbar,61%
201401041550,6°C,Wind blowing from 80° East to West,9 km/h,Sunny.,1003 mbar,76%
201401041620,6°C,Wind blowing from 70° East-northeast to West-southwest,13 km/h,Clear.,1003 mbar,71%
201401041650,6°C,Wind blowing from 80° East to West,13 km/h,Clear.,1002 mbar,71%
201401041720,5°C,Wind blowing from 70° East-northeast to West-southwest,15 km/h,Clear.,1001 mbar,76%
201401041750,5°C,Wind blowing from 60° East-northeast to West-southwest,13 km/h,Clear.,1000 mbar,76%
201401041820,5°C,Wind blowing from 60° East-northeast to West-southwest,13 km/h,Clear.,1000 mbar,76%
201401041850,5°C,Wind blowing from 70° East-northeast to West-southwest,9 km/h,Partly cloudy.,999 mbar,76%
201401041920,6°C,Wind blowing from 160° South-southeast to North-northwest,6 km/h,Partly cloudy.,999 mbar,71%
201401041950,6°C,Wind blowing from 190° South to North,9 km/h,Light rain. Partly cloudy.,999 mbar,76%
201401042020,6°C,Wind blowing from 220° Southwest to Northeast,9 km/h,Light rain. Passing clouds.,999 mbar,87%
201401042050,6°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Light rain. Partly cloudy.,999 mbar,87%
201401042120,6°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Clear.,999 mbar,81%
201401042150,6°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Clear.,999 mbar,81%
201401042220,6°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,999 mbar,81%
201401042250,6°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Partly cloudy.,999 mbar,81%
201401042320,6°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Passing clouds.,999 mbar,81%
201401042350,6°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Passing clouds.,999 mbar,81%
201401050020,6°C,Wind blowing from 190° South to North,11 km/h,Passing clouds.,998 mbar,87%
201401050050,6°C,Wind blowing from 190° South to North,9 km/h,Passing clouds.,998 mbar,81%
201401050120,6°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,998 mbar,87%
201401050150,5°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,998 mbar,87%
201401050220,5°C,Wind blowing from 190° South to North,9 km/h,Passing clouds.,999 mbar,93%
201401050250,5°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Partly cloudy.,999 mbar,87%
201401050320,5°C,Wind blowing from 240° West-southwest to East-northeast,9 km/h,Passing clouds.,999 mbar,93%
201401050350,5°C,Wind blowing from 200° South-southwest to North-northeast,6 km/h,Partly cloudy.,999 mbar,87%
201401050420,5°C,Wind blowing from 180° South to North,7 km/h,Partly cloudy.,999 mbar,87%
201401050520,5°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Clear.,999 mbar,87%
201401050550,6°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Clear.,999 mbar,87%
201401050620,5°C,Wind blowing from 230° Southwest to Northeast,7 km/h,Passing clouds.,1000 mbar,87%
201401050650,5°C,Wind blowing from 240° West-southwest to East-northeast,7 km/h,Passing clouds.,1000 mbar,93%
201401050720,6°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Light rain. Passing clouds.,1001 mbar,87%
201401050750,6°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Light rain. Partly cloudy.,1001 mbar,87%
201401050820,6°C,Wind blowing from 240° West-southwest to East-northeast,15 km/h,Passing clouds.,1002 mbar,93%
201401050850,6°C,Wind blowing from 220° Southwest to Northeast,20 km/h,Light rain. Partly sunny.,1003 mbar,87%
201401050920,6°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Light rain. Partly sunny.,1003 mbar,87%
201401050950,6°C,Wind blowing from 240° West-southwest to East-northeast,19 km/h,Light rain. Partly sunny.,1004 mbar,87%
201401051020,6°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Light rain. Partly sunny.,1005 mbar,87%
201401051050,6°C,Wind blowing from 260° West to East,20 km/h,Partly sunny.,1005 mbar,87%
201401051120,6°C,Wind blowing from 260° West to East,20 km/h,Partly sunny.,1005 mbar,93%
201401051150,6°C,Wind blowing from 260° West to East,20 km/h,Partly sunny.,1006 mbar,87%
201401051220,6°C,Wind blowing from 270° West to East,22 km/h,Partly sunny.,1007 mbar,87%
201401051250,6°C,Wind blowing from 280° West to East,20 km/h,Partly sunny.,1007 mbar,87%
201401051320,6°C,Wind blowing from 270° West to East,19 km/h,Broken clouds.,1007 mbar,87%
201401051350,6°C,Wind blowing from 260° West to East,15 km/h,Broken clouds.,1008 mbar,87%
201401051420,6°C,Wind blowing from 260° West to East,13 km/h,Broken clouds.,1008 mbar,87%
201401051450,6°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Partly sunny.,1009 mbar,81%
201401051520,5°C,Wind blowing from 260° West to East,22 km/h,Partly sunny.,1010 mbar,87%
201401051550,5°C,Wind blowing from 260° West to East,22 km/h,Partly sunny.,1010 mbar,81%
201401051620,5°C,Wind blowing from 240° West-southwest to East-northeast,15 km/h,Passing clouds.,1011 mbar,81%
201401051650,5°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Clear.,1011 mbar,76%
201401051720,3°C,Wind blowing from 160° South-southeast to North-northwest,7 km/h,Passing clouds.,1012 mbar,87%
201401051750,3°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Passing clouds.,1012 mbar,87%
201401051820,2°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Passing clouds.,1012 mbar,87%
201401051850,2°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Clear.,1012 mbar,93%
201401051920,2°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Clear.,1012 mbar,93%
201401051950,2°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Clear.,1012 mbar,87%
201401052020,2°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Clear.,1012 mbar,87%
201401052050,1°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Clear.,1012 mbar,93%
201401052120,1°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Clear.,1012 mbar,87%
201401052150,1°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Clear.,1013 mbar,93%
201401052220,2°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Clear.,1013 mbar,81%
201401052250,1°C,Wind blowing from 210° South-southwest to North-northeast,15 km/h,Clear.,1013 mbar,87%
201401052320,1°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Clear.,1013 mbar,87%
201401052350,1°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Clear.,1013 mbar,87%
201401060020,2°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Passing clouds.,1013 mbar,81%
201401060050,3°C,Wind blowing from 190° South to North,11 km/h,Passing clouds.,1012 mbar,81%
201401060120,2°C,Wind blowing from 200° South-southwest to North-northeast,11 km/h,Clear.,1012 mbar,87%
201401060150,2°C,Wind blowing from 180° South to North,13 km/h,Clear.,1012 mbar,81%
201401060220,2°C,Wind blowing from 200° South-southwest to North-northeast,15 km/h,Clear.,1012 mbar,87%
201401060250,2°C,Wind blowing from 190° South to North,19 km/h,Clear.,1011 mbar,87%
201401060320,3°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Clear.,1011 mbar,81%
201401060350,3°C,Wind blowing from 210° South-southwest to North-northeast,19 km/h,Clear.,1011 mbar,75%
201401060420,1°C,Wind blowing from 210° South-southwest to North-northeast,17 km/h,Clear.,1011 mbar,87%
201401060450,2°C,Wind blowing from 200° South-southwest to North-northeast,19 km/h,Clear.,1011 mbar,87%
201401060520,3°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Clear.,1010 mbar,81%
201401060550,3°C,Wind blowing from 200° South-southwest to North-northeast,26 km/h,Clear.,1010 mbar,75%
201401060620,3°C,Wind blowing from 190° South to North,20 km/h,Clear.,1011 mbar,75%
201401060650,2°C,Wind blowing from 160° South-southeast to North-northwest,9 km/h,Clear.,1011 mbar,81%
201401060720,2°C,Wind blowing from 160° South-southeast to North-northwest,17 km/h,Clear.,1011 mbar,87%
201401060750,3°C,Wind blowing from 180° South to North,17 km/h,Passing clouds.,1010 mbar,81%
201401060820,3°C,Wind blowing from 180° South to North,19 km/h,Passing clouds.,1010 mbar,81%
201401060850,4°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Partly sunny.,1010 mbar,75%
201401060920,5°C,Wind blowing from 180° South to North,22 km/h,Partly sunny.,1010 mbar,70%
201401060950,6°C,Wind blowing from 170° South to North,20 km/h,Broken clouds.,1010 mbar,71%
201401061020,6°C,Wind blowing from 200° South-southwest to North-northeast,19 km/h,Broken clouds.,1010 mbar,66%
201401061050,8°C,Wind blowing from 200° South-southwest to North-northeast,32 km/h,Broken clouds.,1010 mbar,66%
201401061120,8°C,Wind blowing from 200° South-southwest to North-northeast,33 km/h,Broken clouds.,1010 mbar,71%
201401061150,7°C,Wind blowing from 210° South-southwest to North-northeast,33 km/h,Partly sunny.,1010 mbar,76%
201401061220,7°C,Wind blowing from 210° South-southwest to North-northeast,26 km/h,Broken clouds.,1010 mbar,81%
201401061250,7°C,Wind blowing from 210° South-southwest to North-northeast,32 km/h,Broken clouds.,1010 mbar,81%
201401061320,7°C,Wind blowing from 200° South-southwest to North-northeast,30 km/h,Broken clouds.,1010 mbar,81%
201401061420,7°C,Wind blowing from 200° South-southwest to North-northeast,28 km/h,Broken clouds.,1010 mbar,81%
201401061450,8°C,Wind blowing from 200° South-southwest to North-northeast,28 km/h,Broken clouds.,1010 mbar,76%
201401061520,8°C,Wind blowing from 220° Southwest to Northeast,28 km/h,Broken clouds.,1010 mbar,76%
201401061550,8°C,Wind blowing from 200° South-southwest to North-northeast,30 km/h,Partly sunny.,1011 mbar,76%
201401061620,8°C,Wind blowing from 200° South-southwest to North-northeast,24 km/h,Partly cloudy.,1011 mbar,76%
201401061650,8°C,Wind blowing from 210° South-southwest to North-northeast,24 km/h,Partly cloudy.,1011 mbar,76%
201401061720,8°C,Wind blowing from 200° South-southwest to North-northeast,20 km/h,Clear.,1011 mbar,76%
201401061750,8°C,Wind blowing from 170° South to North,6 km/h,Clear.,1011 mbar,76%
201401061820,7°C,Wind blowing from 180° South to North,13 km/h,Clear.,1011 mbar,81%
201401061850,8°C,Wind blowing from 180° South to North,17 km/h,Clear.,1010 mbar,76%
201401061920,8°C,Wind blowing from 190° South to North,28 km/h,Clear.,1010 mbar,82%
201401061950,9°C,Wind blowing from 190° South to North,32 km/h,Clear.,1010 mbar,76%
201401062020,9°C,Wind blowing from 180° South to North,24 km/h,Clear.,1010 mbar,76%
201401062050,9°C,Wind blowing from 210° South-southwest to North-northeast,22 km/h,Partly cloudy.,1010 mbar,76%
201401062120,9°C,Wind blowing from 190° South to North,28 km/h,Partly cloudy.,1009 mbar,76%
201401062150,9°C,Wind blowing from 190° South to North,24 km/h,Partly cloudy.,1010 mbar,76%
