time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
202201030220,8°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Light rain. Passing clouds.,1010 mbar,87%
202201030250,8°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Passing clouds.,1010 mbar,87%
202201030320,8°C,Wind blowing from 250° West-southwest to East-northeast,32 km/h,Passing clouds.,1010 mbar,87%
202201030350,8°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1010 mbar,82%
202201030420,8°C,Wind blowing from 240° West-southwest to East-northeast,41 km/h,Passing clouds.,1010 mbar,82%
202201030450,7°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1010 mbar,81%
202201030520,7°C,Wind blowing from 260° West to East,39 km/h,Clear.,1010 mbar,81%
202201030550,7°C,Wind blowing from 250° West-southwest to East-northeast,35 km/h,Clear.,1011 mbar,81%
202201030920,8°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Passing clouds.,1011 mbar,76%
202201030950,8°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Passing clouds.,1012 mbar,76%
202201031020,9°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Passing clouds.,1011 mbar,71%
202201031120,9°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Scattered clouds.,1012 mbar,76%
202201031150,9°C,Wind blowing from 230° Southwest to Northeast,35 km/h,Passing clouds.,1011 mbar,76%
202201031220,9°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Sprinkles. Scattered clouds.,1011 mbar,76%
202201031250,9°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Sprinkles. Broken clouds.,1011 mbar,76%
202201031420,9°C,Wind blowing from 240° West-southwest to East-northeast,35 km/h,Scattered clouds.,1009 mbar,71%
202201031450,9°C,Wind blowing from 240° West-southwest to East-northeast,30 km/h,Passing clouds.,1009 mbar,71%
202201031520,9°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Passing clouds.,1009 mbar,71%
202201031550,8°C,Wind blowing from 230° Southwest to Northeast,26 km/h,Scattered clouds.,1009 mbar,82%
202201031620,8°C,Wind blowing from 240° West-southwest to East-northeast,33 km/h,Scattered clouds.,1009 mbar,76%
202201031650,8°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Light rain. Passing clouds.,1009 mbar,76%
202201031720,8°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Light rain. Passing clouds.,1009 mbar,76%
202201031750,7°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Light rain. Overcast.,1008 mbar,81%
202201031820,7°C,Wind blowing from 230° Southwest to Northeast,24 km/h,Light rain. Overcast.,1008 mbar,87%
202201031850,7°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Light rain. Overcast.,1008 mbar,93%
202201031920,7°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Rain. Overcast.,1008 mbar,93%
202201031950,7°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Light rain. Overcast.,1007 mbar,93%
202201032020,6°C,Wind blowing from 190° South to North,9 km/h,Rain. Mostly cloudy.,1007 mbar,100%
202201032120,6°C,Wind blowing from 190° South to North,13 km/h,Light rain. Mostly cloudy.,1006 mbar,100%
202201032150,7°C,Wind blowing from 190° South to North,13 km/h,Light rain. Low clouds.,1006 mbar,93%
202201032220,7°C,Wind blowing from 200° South-southwest to North-northeast,17 km/h,Light rain. Passing clouds.,1005 mbar,93%
202201032250,7°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Light rain. Clear.,1005 mbar,93%
202201032320,7°C,Wind blowing from 220° Southwest to Northeast,19 km/h,Light rain. Passing clouds.,1005 mbar,93%
202201032350,7°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Light rain. Overcast.,1005 mbar,93%
202201040020,7°C,Wind blowing from 250° West-southwest to East-northeast,9 km/h,Rain. Passing clouds.,1004 mbar,100%
202201040050,7°C,Wind blowing from 200° South-southwest to North-northeast,6 km/h,Light rain. Overcast.,1004 mbar,100%
202201040120,7°C,Wind blowing from 250° West-southwest to East-northeast,6 km/h,Light rain. Overcast.,1003 mbar,93%
202201040150,7°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Light rain. Overcast.,1003 mbar,93%
202201040220,7°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Light rain. Mostly cloudy.,1002 mbar,93%
202201040250,7°C,Wind blowing from 210° South-southwest to North-northeast,9 km/h,Light rain. Overcast.,1002 mbar,93%
202201040320,7°C,Wind blowing from 190° South to North,6 km/h,Light rain. Overcast.,1001 mbar,93%
202201040350,6°C,Wind blowing from 190° South to North,7 km/h,Light rain. Mostly cloudy.,1001 mbar,100%
202201040420,6°C,Wind blowing from 200° South-southwest to North-northeast,6 km/h,Light rain. Overcast.,1000 mbar,100%
202201040450,6°C,Wind blowing from 180° South to North,6 km/h,Light rain. Overcast.,999 mbar,100%
202201040520,6°C,Wind blowing from 190° South to North,6 km/h,Light rain. Mostly cloudy.,999 mbar,100%
202201040550,6°C,Wind blowing from 180° South to North,6 km/h,Rain. Overcast.,998 mbar,100%
202201040620,6°C,Wind blowing from 0° North to South,2 km/h,Rain. Passing clouds.,998 mbar,100%
202201040650,6°C,Wind blowing from 140° Southeast to Northwest,6 km/h,Rain. Passing clouds.,997 mbar,100%
202201040720,6°C,Wind blowing from 160° South-southeast to North-northwest,4 km/h,Rain. Passing clouds.,997 mbar,100%
202201040750,6°C,Wind blowing from 0° North to South,4 km/h,Rain. Overcast.,996 mbar,100%
202201040820,6°C,Wind blowing from 0° North to South,2 km/h,Light rain. Overcast.,996 mbar,100%
202201040920,6°C,Wind blowing from 240° West-southwest to East-northeast,6 km/h,Quite cool.,996 mbar,100%
202201040950,6°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Snow. Cloudy.,996 mbar,100%
202201041020,6°C,Wind blowing from 220° Southwest to Northeast,9 km/h,Light rain. More clouds than sun.,995 mbar,100%
202201041120,6°C,Wind blowing from 270° West to East,13 km/h,Rain. More clouds than sun.,995 mbar,93%
202201041150,6°C,Wind blowing from 280° West to East,13 km/h,Rain. More clouds than sun.,995 mbar,93%
202201041220,6°C,Wind blowing from 280° West to East,13 km/h,Rain. Overcast.,995 mbar,93%
202201041320,5°C,Wind blowing from 280° West to East,13 km/h,Light rain. Broken clouds.,994 mbar,100%
202201041420,5°C,Wind blowing from 280° West to East,15 km/h,Light rain. Broken clouds.,994 mbar,93%
202201041450,5°C,Wind blowing from 270° West to East,17 km/h,Light rain. Partly sunny.,995 mbar,93%
202201041520,5°C,Wind blowing from 250° West-southwest to East-northeast,17 km/h,Passing clouds.,995 mbar,93%
202201041550,5°C,Wind blowing from 240° West-southwest to East-northeast,13 km/h,Passing clouds.,995 mbar,93%
202201041620,5°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Sunny.,995 mbar,93%
202201041650,5°C,Wind blowing from 250° West-southwest to East-northeast,24 km/h,Clear.,995 mbar,87%
202201041720,4°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Passing clouds.,996 mbar,93%
202201041750,5°C,Wind blowing from 230° Southwest to Northeast,19 km/h,Passing clouds.,996 mbar,87%
202201041820,5°C,Wind blowing from 240° West-southwest to East-northeast,24 km/h,Passing clouds.,996 mbar,87%
202201041850,5°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Passing clouds.,996 mbar,87%
202201041920,5°C,Wind blowing from 210° South-southwest to North-northeast,13 km/h,Passing clouds.,996 mbar,87%
202201041950,5°C,Wind blowing from 180° South to North,15 km/h,Clear.,996 mbar,87%
202201042020,5°C,Wind blowing from 180° South to North,15 km/h,Passing clouds.,996 mbar,87%
202201042120,5°C,Wind blowing from 230° Southwest to Northeast,20 km/h,Light rain. Passing clouds.,996 mbar,93%
202201042150,5°C,Wind blowing from 240° West-southwest to East-northeast,20 km/h,Light rain. Passing clouds.,996 mbar,93%
202201042220,5°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,996 mbar,93%
202201042250,5°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Light rain. Passing clouds.,997 mbar,93%
202201042320,5°C,Wind blowing from 230° Southwest to Northeast,15 km/h,Light rain. Overcast.,997 mbar,93%
202201042350,5°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Light rain. Mostly cloudy.,997 mbar,93%
202201050020,5°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Light rain. Overcast.,996 mbar,87%
202201050050,5°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Light rain. Overcast.,996 mbar,87%
202201050120,5°C,Wind blowing from 220° Southwest to Northeast,15 km/h,Light rain. Overcast.,996 mbar,87%
202201050150,5°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Overcast.,996 mbar,87%
202201050220,5°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Overcast.,996 mbar,87%
202201050250,5°C,Wind blowing from 230° Southwest to Northeast,17 km/h,Overcast.,996 mbar,87%
202201050320,4°C,Wind blowing from 310° Northwest to Southeast,11 km/h,Light rain. Overcast.,996 mbar,100%
202201050350,3°C,Wind blowing from 310° Northwest to Southeast,17 km/h,Partly cloudy.,996 mbar,100%
202201050420,2°C,Wind blowing from 320° Northwest to Southeast,20 km/h,Light rain. Passing clouds.,997 mbar,93%
202201050450,0°C,Wind blowing from 330° North-northwest to South-southeast,20 km/h,Snow. Passing clouds.,997 mbar,100%
202201050520,0°C,Wind blowing from 320° Northwest to Southeast,15 km/h,Snow. Passing clouds.,998 mbar,100%
202201050550,0°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Snow. Passing clouds.,998 mbar,100%
202201050620,0°C,Wind blowing from 260° West to East,9 km/h,Snow. Passing clouds.,999 mbar,100%
202201050650,0°C,Wind blowing from 280° West to East,11 km/h,Light snow. Passing clouds.,999 mbar,100%
202201050720,0°C,Wind blowing from 250° West-southwest to East-northeast,13 km/h,Light snow. Passing clouds.,999 mbar,100%
202201050750,0°C,Wind blowing from 220° Southwest to Northeast,11 km/h,Passing clouds.,999 mbar,100%
202201050820,0°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Scattered clouds.,1000 mbar,100%
202201050920,0°C,Wind blowing from 260° West to East,20 km/h,Light snow. Scattered clouds.,1001 mbar,100%
202201050950,0°C,Wind blowing from 250° West-southwest to East-northeast,20 km/h,Passing clouds.,1001 mbar,93%
202201051020,0°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Passing clouds.,1001 mbar,87%
202201051050,1°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Scattered clouds.,1002 mbar,75%
202201051120,1°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Partly sunny.,1002 mbar,75%
202201051150,1°C,Wind blowing from 220° Southwest to Northeast,26 km/h,Scattered clouds.,1002 mbar,75%
202201051220,1°C,Wind blowing from 220° Southwest to Northeast,28 km/h,Scattered clouds.,1002 mbar,75%
202201051250,1°C,Wind blowing from 230° Southwest to Northeast,33 km/h,Scattered clouds.,1001 mbar,81%
202201051350,1°C,Wind blowing from 250° West-southwest to East-northeast,50 km/h,Scattered clouds.,1001 mbar,81%
202201051420,1°C,Wind blowing from 250° West-southwest to East-northeast,46 km/h,Snow. Broken clouds.,1001 mbar,87%
202201051450,1°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Snow. Broken clouds.,1001 mbar,87%
202201051520,1°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Light snow. Partly sunny.,1002 mbar,87%
202201051550,2°C,Wind blowing from 250° West-southwest to East-northeast,44 km/h,Light snow. Partly sunny.,1002 mbar,81%
202201051620,2°C,Wind blowing from 250° West-southwest to East-northeast,35 km/h,Partly sunny.,1002 mbar,81%
202201051650,2°C,Wind blowing from 250° West-southwest to East-northeast,37 km/h,Passing clouds.,1003 mbar,81%
202201051720,2°C,Wind blowing from 240° West-southwest to East-northeast,37 km/h,Passing clouds.,1003 mbar,81%
202201051750,2°C,Wind blowing from 240° West-southwest to East-northeast,32 km/h,Light rain. Passing clouds.,1004 mbar,87%
202201051850,2°C,Wind blowing from 240° West-southwest to East-northeast,30 km/h,Passing clouds.,1004 mbar,87%
202201051920,2°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Passing clouds.,1005 mbar,87%
202201051950,2°C,Wind blowing from 240° West-southwest to East-northeast,28 km/h,Passing clouds.,1005 mbar,87%
202201052020,2°C,Wind blowing from 250° West-southwest to East-northeast,35 km/h,Passing clouds.,1005 mbar,87%
202201052050,2°C,Wind blowing from 250° West-southwest to East-northeast,39 km/h,Partly cloudy.,1005 mbar,93%
202201052120,2°C,Wind blowing from 260° West to East,32 km/h,Passing clouds.,1006 mbar,93%
202201052220,2°C,Wind blowing from 260° West to East,26 km/h,Passing clouds.,1006 mbar,93%
202201052250,2°C,Wind blowing from 250° West-southwest to East-northeast,30 km/h,Passing clouds.,1006 mbar,93%
202201052320,2°C,Wind blowing from 250° West-southwest to East-northeast,26 km/h,Passing clouds.,1007 mbar,93%
202201052350,2°C,Wind blowing from 260° West to East,22 km/h,Passing clouds.,1007 mbar,93%
202201060020,2°C,Wind blowing from 260° West to East,28 km/h,Light rain. Passing clouds.,1008 mbar,93%
202201060050,2°C,Wind blowing from 270° West to East,22 km/h,Scattered showers. Passing clouds.,1008 mbar,93%
202201060120,2°C,Wind blowing from 250° West-southwest to East-northeast,22 km/h,Sprinkles. Passing clouds.,1008 mbar,93%
202201060150,2°C,Wind blowing from 260° West to East,20 km/h,Sprinkles. Passing clouds.,1008 mbar,93%
202201060220,2°C,Wind blowing from 250° West-southwest to East-northeast,19 km/h,Sprinkles. Passing clouds.,1009 mbar,93%
202201060250,2°C,Wind blowing from 240° West-southwest to East-northeast,17 km/h,Passing clouds.,1009 mbar,93%
202201060320,2°C,Wind blowing from 240° West-southwest to East-northeast,22 km/h,Passing clouds.,1009 mbar,87%
202201060350,2°C,Wind blowing from 220° Southwest to Northeast,17 km/h,Passing clouds.,1009 mbar,87%
202201060420,2°C,Wind blowing from 270° West to East,22 km/h,Passing clouds.,1010 mbar,87%
202201060450,2°C,Wind blowing from 270° West to East,24 km/h,Passing clouds.,1010 mbar,87%
202201060520,2°C,Wind blowing from 300° West-northwest to East-southeast,26 km/h,Passing clouds.,1011 mbar,87%
202201060550,1°C,Wind blowing from 300° West-northwest to East-southeast,22 km/h,Passing clouds.,1011 mbar,93%
202201060620,0°C,Wind blowing from 300° West-northwest to East-southeast,19 km/h,Clear.,1012 mbar,87%
202201060650,0°C,Wind blowing from 300° West-northwest to East-southeast,17 km/h,Passing clouds.,1013 mbar,87%
202201060720,-1°C,Wind blowing from 300° West-northwest to East-southeast,13 km/h,Passing clouds.,1014 mbar,93%
202201060750,-1°C,Wind blowing from 270° West to East,15 km/h,Clear.,1014 mbar,86%
202201060820,-2°C,Wind blowing from 260° West to East,17 km/h,Sunny.,1014 mbar,93%
202201060850,-2°C,Wind blowing from 260° West to East,13 km/h,Sunny.,1015 mbar,86%
202201060920,0°C,Wind blowing from 280° West to East,13 km/h,Sunny.,1015 mbar,80%
202201060950,0°C,Wind blowing from 220° Southwest to Northeast,7 km/h,Sunny.,1016 mbar,87%
202201061020,0°C,Wind blowing from 240° West-southwest to East-northeast,11 km/h,Sunny.,1016 mbar,87%
202201061050,1°C,Wind blowing from 250° West-southwest to East-northeast,9 km/h,Passing clouds.,1017 mbar,81%
202201061120,1°C,Wind blowing from 280° West to East,17 km/h,Sunny.,1017 mbar,81%
202201061150,2°C,Wind blowing from 270° West to East,15 km/h,Passing clouds.,1017 mbar,75%
202201061220,2°C,Wind blowing from 260° West to East,15 km/h,Passing clouds.,1017 mbar,75%
202201061250,2°C,Wind blowing from 270° West to East,15 km/h,Passing clouds.,1017 mbar,75%
202201061320,2°C,Wind blowing from 270° West to East,19 km/h,Passing clouds.,1017 mbar,81%
202201061350,2°C,Wind blowing from 280° West to East,20 km/h,Passing clouds.,1017 mbar,75%
202201061420,2°C,Wind blowing from 270° West to East,17 km/h,Passing clouds.,1017 mbar,75%
202201061450,3°C,Wind blowing from 270° West to East,13 km/h,Passing clouds.,1017 mbar,70%
202201061520,2°C,Wind blowing from 260° West to East,15 km/h,Passing clouds.,1018 mbar,81%
202201061550,1°C,Wind blowing from 260° West to East,13 km/h,Passing clouds.,1018 mbar,81%
202201061620,1°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Passing clouds.,1018 mbar,81%
202201061650,0°C,Wind blowing from 230° Southwest to Northeast,9 km/h,Passing clouds.,1018 mbar,80%
202201061720,-1°C,Wind blowing from 230° Southwest to Northeast,11 km/h,Clear.,1019 mbar,86%
202201061750,0°C,Wind blowing from 200° South-southwest to North-northeast,9 km/h,Clear.,1019 mbar,80%
202201061820,-1°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,1019 mbar,86%
202201061850,-1°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,1019 mbar,86%
202201061920,0°C,Wind blowing from 220° Southwest to Northeast,13 km/h,Passing clouds.,1019 mbar,87%
202201061950,-2°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Passing clouds.,1019 mbar,86%
202201062020,-2°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Clear.,1019 mbar,86%
202201062050,-2°C,Wind blowing from 200° South-southwest to North-northeast,13 km/h,Clear.,1019 mbar,86%
202201062120,-2°C,Wind blowing from 190° South to North,13 km/h,Clear.,1019 mbar,86%
202201062150,-2°C,Wind blowing from 190° South to North,13 km/h,Clear.,1019 mbar,86%
