date,start_time,end_time,temp_high,temp_low,weather,wind_speed,wind_dir,humidity,pressure
20150116,06:00,12:00,7,6,Sunny.,17,220,80,1007
20150116,12:00,18:00,6,4,Light rain. Partly sunny.,10,170,90,1007
20150116,18:00,00:00,5,4,Light rain. Fog.,5,80,100,1006
20150117,00:00,06:00,4,2,Light rain. Partly cloudy.,13,310,99,1007
20150117,06:00,12:00,4,2,Partly sunny.,12,230,96,1012
20150117,12:00,18:00,4,2,Partly sunny.,9,300,84,1014
20150117,18:00,00:00,2,-1,Passing clouds.,9,190,94,1016
20150118,00:00,06:00,-1,-2,Clear.,12,200,94,1017
20150118,06:00,12:00,2,-2,Sunny.,15,210,86,1016
20150118,12:00,18:00,3,-1,Sunny.,14,210,76,1015
20150118,18:00,00:00,-1,-2,Clear.,10,190,88,1014
20150119,00:00,06:00,-1,-3,Clear.,7,200,88,1013
20150119,06:00,12:00,0,-2,Partly sunny.,4,10,93,1012
20150119,12:00,18:00,0,-1,Ice fog.,3,0,99,1010
20150119,18:00,00:00,1,0,Passing clouds.,4,150,88,1010
20150120,00:00,06:00,0,-1,Passing clouds.,2,0,96,1009
20150120,06:00,12:00,0,-1,Light snow. Ice fog.,3,280,100,1009
20150120,12:00,18:00,0,-1,Light snow. Ice fog.,7,290,98,1010
20150120,18:00,00:00,-1,-2,Light snow. Partly cloudy.,8,290,100,1012
20150121,00:00,06:00,-2,-3,Ice fog.,4,10,96,1012
20150121,06:00,12:00,-2,-4,Ice fog.,5,0,100,1013
20150121,12:00,18:00,-1,-1,Partly sunny.,14,80,90,1013
20150121,18:00,00:00,-1,-3,Passing clouds.,11,60,97,1014
20150122,00:00,06:00,-2,-3,Ice fog.,10,50,100,1013
20150122,06:00,12:00,-2,-2,Ice fog.,13,50,100,1014
20150122,12:00,18:00,-1,-2,Light freezing rain. Ice fog.,17,40,100,1016
20150122,18:00,00:00,-1,-2,Ice fog.,19,40,100,1018
20150123,00:00,06:00,-2,-2,Ice fog.,11,30,100,1019
20150123,06:00,12:00,-2,-2,Ice fog.,8,10,100,1022
20150123,12:00,18:00,-2,-2,More clouds than sun.,9,50,100,1023
20150123,18:00,00:00,-2,-2,Ice fog.,6,40,100,1024
20150124,00:00,06:00,-2,-3,Passing clouds.,7,210,100,1022
20150124,06:00,12:00,0,-6,Sunny.,6,210,96,1019
20150124,12:00,18:00,0,-1,Partly sunny.,15,240,88,1017
20150124,18:00,00:00,1,-1,Light snow. Partly cloudy.,22,250,99,1020
20150125,00:00,06:00,1,-1,Passing clouds.,23,310,94,1023
20150125,06:00,12:00,1,-1,Scattered clouds.,16,260,96,1026
20150125,12:00,18:00,1,0,Snow flurries. Partly cloudy.,19,270,99,1026
20150125,18:00,00:00,1,1,Snow flurries. Passing clouds.,13,270,100,1026
20150126,00:00,06:00,1,0,Passing clouds.,13,260,99,1025
20150126,06:00,12:00,2,1,Broken clouds.,13,210,92,1022
20150126,12:00,18:00,2,0,Broken clouds.,18,220,92,1017
20150126,18:00,00:00,2,0,Light snow. Partly cloudy.,20,230,98,1014
20150127,00:00,06:00,1,1,Passing clouds.,20,280,96,1014
20150127,06:00,12:00,2,0,Passing clouds.,21,280,94,1017
20150127,12:00,18:00,3,1,Scattered clouds.,20,270,87,1017
20150127,18:00,00:00,1,-1,Passing clouds.,15,260,94,1019
20150128,00:00,06:00,1,1,Passing clouds.,14,220,96,1018
20150128,06:00,12:00,3,1,Partly sunny.,21,220,87,1014
20150128,12:00,18:00,3,2,Broken clouds.,34,210,84,1004
20150128,18:00,00:00,3,2,Light rain. Partly cloudy.,34,210,88,995
20150129,00:00,06:00,2,-1,Passing clouds.,26,240,89,995
20150129,06:00,12:00,1,-1,Scattered clouds.,27,220,80,992
20150129,12:00,18:00,2,0,Scattered clouds.,19,200,89,986
20150129,18:00,00:00,2,1,Passing clouds.,21,170,90,977
20150130,00:00,06:00,1,0,Passing clouds.,12,190,95,971
20150130,06:00,12:00,1,0,Light snow. Broken clouds.,23,270,94,974
20150130,12:00,18:00,1,-1,Snow flurries. Partly cloudy.,28,240,89,975
20150130,18:00,00:00,0,-1,Passing clouds.,20,260,86,976
20150131,00:00,06:00,-1,-3,Passing clouds.,14,220,88,977
20150131,06:00,12:00,1,-1,Light snow. Partly sunny.,21,250,93,978
20150131,12:00,18:00,1,0,Partly sunny.,18,240,87,982
20150131,18:00,00:00,0,-3,Clear.,16,220,90,985
20150201,00:00,06:00,-2,-4,Clear.,14,220,94,986
20150201,06:00,12:00,-1,-4,Light snow. Partly sunny.,6,210,96,988
20150201,12:00,18:00,1,-1,Passing clouds.,9,200,90,990
20150201,18:00,00:00,-1,-3,Passing clouds.,15,230,92,992
20150202,00:00,06:00,0,-1,Passing clouds.,15,270,94,994
20150202,06:00,12:00,1,-2,Scattered clouds.,18,260,91,997
20150202,12:00,18:00,2,-2,Broken clouds.,17,250,87,997
20150202,18:00,00:00,0,-1,Snow flurries. Passing clouds.,19,240,94,998
20150203,00:00,06:00,0,-2,Passing clouds.,19,240,88,999
20150203,06:00,12:00,1,-3,Passing clouds.,17,230,87,1000
20150203,12:00,18:00,2,-1,Scattered clouds.,19,250,86,1002
20150203,18:00,00:00,-1,-2,Clear.,15,260,95,1004
20150204,00:00,06:00,-1,-4,Light snow. Passing clouds.,12,20,93,1006
20150204,06:00,12:00,-2,-4,Light snow. Broken clouds.,8,340,87,1010
20150204,12:00,18:00,-1,-2,Light snow. Partly sunny.,8,330,84,1012
20150204,18:00,00:00,-2,-6,Clear.,10,310,88,1016
20150205,00:00,06:00,-5,-6,Passing clouds.,7,280,94,1017
20150205,06:00,12:00,-3,-5,Light snow. Ice fog.,8,10,98,1019
20150205,12:00,18:00,-2,-3,Broken clouds.,19,60,93,1021
20150205,18:00,00:00,-3,-4,Passing clouds.,22,70,91,1023
20150206,00:00,06:00,-3,-4,Passing clouds.,25,60,90,1024
20150206,06:00,12:00,-3,-4,Partly sunny.,26,60,92,1025
20150206,12:00,18:00,-3,-4,Partly sunny.,25,60,90,1027
20150206,18:00,00:00,-4,-5,Passing clouds.,16,60,87,1029
20150207,00:00,06:00,-5,-6,Overcast.,8,50,94,1029
20150207,06:00,12:00,-3,-8,Clear.,6,0,96,1029
20150207,12:00,18:00,1,-2,Sunny.,17,280,75,1026
20150207,18:00,00:00,1,0,Passing clouds.,22,260,96,1022
20150208,00:00,06:00,2,0,Light rain. Partly cloudy.,29,280,86,1019
20150208,06:00,12:00,0,-1,Scattered clouds.,26,0,72,1021
20150208,12:00,18:00,1,-2,Scattered showers. Scattered clouds.,24,350,64,1025
20150208,18:00,00:00,-1,-2,Clear.,20,290,70,1027
20150209,00:00,06:00,0,-2,Snow flurries. Partly cloudy.,29,260,95,1024
20150209,06:00,12:00,2,0,Drizzle. Partly sunny.,26,270,99,1022
20150209,12:00,18:00,3,2,Drizzle. Partly sunny.,19,270,98,1022
20150209,18:00,00:00,3,2,Passing clouds.,17,270,97,1025
20150210,00:00,06:00,3,2,Passing clouds.,16,270,100,1026
20150210,06:00,12:00,4,2,Drizzle. Partly sunny.,15,280,99,1028
20150210,12:00,18:00,4,3,Partly sunny.,14,310,90,1028
20150210,18:00,00:00,3,3,Overcast.,8,270,91,1029
20150211,00:00,06:00,3,2,Low clouds.,5,0,89,1028
20150211,06:00,12:00,2,2,Partly sunny.,8,170,88,1027
20150211,12:00,18:00,5,2,Passing clouds.,6,0,81,1026
20150211,18:00,00:00,2,-3,Clear.,8,30,97,1024
20150212,00:00,06:00,-1,-2,Ice fog.,6,250,100,1022
20150212,06:00,12:00,-1,-3,Ice fog.,8,230,100,1022
20150212,12:00,18:00,2,-2,Ice fog.,5,0,98,1021
20150212,18:00,00:00,-2,-3,Fog.,6,270,100,1022
20150213,00:00,06:00,-3,-5,Fog.,6,240,100,1020
20150213,06:00,12:00,2,-6,Sunny.,7,210,95,1019
20150213,12:00,18:00,7,3,Sunny.,5,210,74,1017
20150213,18:00,00:00,3,-1,Clear.,10,270,89,1015
20150214,00:00,06:00,-3,-4,Clear.,12,230,100,1013
20150214,06:00,12:00,3,-5,Sunny.,10,230,95,1012
20150214,12:00,18:00,7,4,Sunny.,5,10,70,1011
20150214,18:00,00:00,4,-2,Clear.,6,0,88,1011
20150215,00:00,06:00,-2,-4,Clear.,6,210,99,1012
20150215,06:00,12:00,-4,-5,Ice fog.,7,10,100,1014
20150215,12:00,18:00,1,-3,Ice fog.,9,50,99,1015
20150215,18:00,00:00,1,0,Fog.,6,20,100,1017
20150216,00:00,06:00,1,-2,Ice fog.,5,70,99,1018
20150216,06:00,12:00,0,-3,Ice fog.,5,0,100,1019
20150216,12:00,18:00,6,1,Sunny.,10,10,85,1019
20150216,18:00,00:00,4,0,Clear.,8,190,90,1020
20150217,00:00,06:00,0,-5,Ice fog.,6,0,98,1023
20150217,06:00,12:00,0,-3,Ice fog.,10,230,100,1027
20150217,12:00,18:00,0,0,Ice fog.,15,290,100,1032
20150217,18:00,00:00,0,0,Ice fog.,11,260,100,1037
20150218,00:00,06:00,1,0,Fog.,9,250,100,1039
20150218,06:00,12:00,2,0,Fog.,8,310,97,1040
20150218,12:00,18:00,3,2,Partly sunny.,6,350,86,1038
20150218,18:00,00:00,2,-2,Passing clouds.,11,220,91,1036
20150219,00:00,06:00,-1,-5,Clear.,7,200,99,1033
20150219,06:00,12:00,2,-5,Sunny.,8,170,96,1030
20150219,12:00,18:00,5,-1,Sunny.,18,240,77,1027
20150219,18:00,00:00,-2,-5,Clear.,11,230,92,1024
20150220,00:00,06:00,-1,-5,Clear.,14,210,92,1020
20150220,06:00,12:00,7,0,Passing clouds.,25,220,79,1016
20150220,12:00,18:00,8,7,Scattered clouds.,26,210,63,1011
20150220,18:00,00:00,7,4,Clear.,17,190,68,1006
20150221,00:00,06:00,4,3,Clear.,19,190,62,1000
20150221,06:00,12:00,8,4,Partly sunny.,31,210,69,997
20150221,12:00,18:00,9,3,Broken clouds.,21,260,82,998
20150221,18:00,00:00,2,0,Clear.,11,210,87,1001
20150222,00:00,06:00,0,-1,Clear.,10,220,94,1004
20150222,06:00,12:00,3,-1,Broken clouds.,11,210,95,1008
20150222,12:00,18:00,4,2,Partly sunny.,7,170,72,1009
20150222,18:00,00:00,2,-1,Clear.,11,200,86,1009
20150223,00:00,06:00,2,-1,Clear.,17,170,85,1003
20150223,06:00,12:00,3,1,Broken clouds.,25,200,76,998
20150223,12:00,18:00,2,1,Light rain. Broken clouds.,22,210,88,997
20150223,18:00,00:00,2,2,Passing clouds.,15,220,91,998
20150224,00:00,06:00,2,1,Passing clouds.,14,230,91,1000
20150224,06:00,12:00,4,1,Broken clouds.,19,230,80,1003
20150224,12:00,18:00,5,3,Partly sunny.,21,220,71,1008
20150224,18:00,00:00,3,1,Clear.,15,220,86,1012
20150225,00:00,06:00,1,-1,Clear.,14,210,93,1014
20150225,06:00,12:00,4,-1,Partly sunny.,14,210,87,1017
20150225,12:00,18:00,7,3,Passing clouds.,12,250,62,1018
20150225,18:00,00:00,3,0,Clear.,14,190,78,1020
20150226,00:00,06:00,0,-1,Clear.,15,170,88,1020
20150226,06:00,12:00,8,-1,Sunny.,13,190,76,1021
20150226,12:00,18:00,9,5,Passing clouds.,14,180,50,1018
20150226,18:00,00:00,5,2,Clear.,15,190,69,1015
20150227,00:00,06:00,2,1,Clear.,19,190,70,1011
20150227,06:00,12:00,5,1,Sunny.,11,180,68,1010
20150227,12:00,18:00,6,4,Sunny.,12,340,71,1012
20150227,18:00,00:00,3,2,Light rain. Partly cloudy.,14,300,98,1017
20150228,00:00,06:00,2,-1,Fog.,11,280,98,1019
20150228,06:00,12:00,3,-1,Scattered clouds.,11,260,89,1020
20150228,12:00,18:00,5,3,Passing clouds.,15,210,63,1018
20150228,18:00,00:00,3,0,Clear.,13,180,79,1015
20150301,00:00,06:00,3,0,Clear.,17,200,78,1009
20150301,06:00,12:00,5,2,Broken clouds.,30,200,82,1004
20150301,12:00,18:00,7,5,Partly sunny.,23,200,81,1003
20150301,18:00,00:00,6,4,Clear.,15,190,88,1003
20150302,00:00,06:00,6,4,Sprinkles. Passing clouds.,22,210,88,998
20150302,06:00,12:00,5,3,Partly sunny.,30,270,78,1001
20150302,12:00,18:00,7,5,Scattered clouds.,30,260,55,1004
20150302,18:00,00:00,5,1,Clear.,30,260,76,1008
20150303,00:00,06:00,2,0,Clear.,28,240,86,1015
20150303,06:00,12:00,5,0,Scattered clouds.,30,250,75,1018
20150303,12:00,18:00,8,6,Scattered clouds.,32,220,51,1016
20150303,18:00,00:00,7,1,Passing clouds.,30,230,81,1014
20150304,00:00,06:00,2,0,Passing clouds.,17,270,96,1018
20150304,06:00,12:00,4,-1,Scattered clouds.,22,240,87,1021
20150304,12:00,18:00,5,4,Broken clouds.,24,240,70,1023
20150304,18:00,00:00,3,1,Clear.,18,220,87,1025
20150305,00:00,06:00,2,1,Passing clouds.,25,260,95,1028
20150305,06:00,12:00,4,1,Partly sunny.,21,320,83,1033
20150305,12:00,18:00,5,4,Partly sunny.,19,310,74,1034
20150305,18:00,00:00,3,2,Clear.,14,260,86,1035
20150306,00:00,06:00,2,2,Passing clouds.,15,260,88,1035
20150306,06:00,12:00,6,0,Partly sunny.,16,260,84,1035
20150306,12:00,18:00,5,4,Partly sunny.,15,260,77,1035
20150306,18:00,00:00,4,2,Overcast.,13,240,80,1035
20150307,00:00,06:00,1,0,Clear.,13,200,88,1034
20150307,06:00,12:00,8,0,Sunny.,14,210,75,1032
20150307,12:00,18:00,10,7,Sunny.,13,240,53,1031
20150307,18:00,00:00,6,3,Clear.,10,200,72,1029
20150308,00:00,06:00,5,3,Clear.,8,200,69,1027
20150308,06:00,12:00,13,2,Sunny.,8,200,63,1026
20150308,12:00,18:00,16,11,Sunny.,8,190,39,1024
20150308,18:00,00:00,11,6,Clear.,11,200,57,1023
20150309,00:00,06:00,6,5,Clear.,12,260,67,1024
20150309,06:00,12:00,9,2,Sunny.,7,0,76,1027
20150309,12:00,18:00,10,8,Passing clouds.,12,50,73,1026
20150309,18:00,00:00,7,3,Fog.,10,100,92,1026
20150310,00:00,06:00,4,-3,Clear.,10,190,97,1025
20150310,06:00,12:00,10,-2,Clear.,11,200,88,1025
20150310,12:00,18:00,10,7,Drizzle. Fog.,13,300,93,1025
20150310,18:00,00:00,7,4,Passing clouds.,17,320,93,1027
20150311,00:00,06:00,5,0,Passing clouds.,16,330,91,1027
20150311,06:00,12:00,5,1,Scattered clouds.,17,340,84,1029
20150311,12:00,18:00,8,6,Passing clouds.,17,320,68,1027
20150311,18:00,00:00,5,4,Passing clouds.,17,340,77,1029
20150312,00:00,06:00,4,0,Passing clouds.,11,330,89,1029
20150312,06:00,12:00,3,-1,Broken clouds.,11,50,92,1031
20150312,12:00,18:00,3,2,Partly sunny.,13,80,84,1030
20150312,18:00,00:00,2,1,Low clouds.,11,60,94,1029
20150313,00:00,06:00,1,0,Ice fog.,11,50,100,1027
20150313,06:00,12:00,1,0,Broken clouds.,17,60,99,1026
20150313,12:00,18:00,3,0,Broken clouds.,18,100,88,1025
20150313,18:00,00:00,1,0,Passing clouds.,5,290,90,1025
20150314,00:00,06:00,1,0,Light snow. Passing clouds.,6,40,93,1025
20150314,06:00,12:00,1,0,Light snow. Fog.,12,40,99,1025
20150314,12:00,18:00,2,0,Light rain. Broken clouds.,14,50,100,1025
20150314,18:00,00:00,2,2,Drizzle. Fog.,15,70,100,1027
20150315,00:00,06:00,2,2,Drizzle. Fog.,13,60,100,1026
20150315,06:00,12:00,4,2,Drizzle. Partly sunny.,17,100,98,1026
20150315,12:00,18:00,5,4,Partly sunny.,20,80,86,1025
20150315,18:00,00:00,4,2,Fog.,17,70,94,1026
20150316,00:00,06:00,1,0,Fog.,14,70,100,1026
20150316,06:00,12:00,8,0,Fog.,13,100,91,1025
20150316,12:00,18:00,11,9,Partly sunny.,18,80,58,1024
20150316,18:00,00:00,9,6,Clear.,12,90,73,1025
20150317,00:00,06:00,6,4,Clear.,9,70,83,1026
20150317,06:00,12:00,9,3,Sunny.,8,80,85,1026
20150317,12:00,18:00,14,11,Sunny.,17,80,60,1025
20150317,18:00,00:00,12,7,Clear.,11,80,70,1025
20150318,00:00,06:00,7,1,Clear.,5,0,82,1025
20150318,06:00,12:00,10,0,Sunny.,5,0,80,1025
20150318,12:00,18:00,14,11,Sunny.,15,60,47,1024
20150318,18:00,00:00,11,6,Clear.,12,70,69,1025
20150319,00:00,06:00,6,0,Clear.,4,230,90,1024
20150319,06:00,12:00,9,0,Sunny.,5,0,81,1026
20150319,12:00,18:00,13,9,Sunny.,13,50,49,1025
20150319,18:00,00:00,9,4,Clear.,8,60,59,1026
20150320,00:00,06:00,2,-3,Clear.,5,200,90,1025
20150320,06:00,12:00,8,-2,Sunny.,8,210,79,1025
20150320,12:00,18:00,11,9,Sunny.,4,0,35,1022
20150320,18:00,00:00,10,1,Clear.,10,210,53,1019
20150321,00:00,06:00,1,-2,Clear.,15,230,83,1016
20150321,06:00,12:00,4,-3,Clear.,18,290,87,1014
20150321,12:00,18:00,4,3,Partly sunny.,16,280,88,1015
20150321,18:00,00:00,4,1,Passing clouds.,8,290,94,1017
20150322,00:00,06:00,2,0,Light rain. Passing clouds.,23,50,100,1021
20150322,06:00,12:00,-1,-2,Partly sunny.,23,70,100,1025
20150322,12:00,18:00,0,-1,Overcast.,15,80,92,1025
20150322,18:00,00:00,0,-3,Clear.,9,150,93,1023
20150323,00:00,06:00,-1,-3,Ice fog.,6,190,100,1020
20150323,06:00,12:00,5,-3,Ice fog.,4,0,99,1018
20150323,12:00,18:00,11,7,Sunny.,7,180,61,1015
20150323,18:00,00:00,9,3,Clear.,10,220,71,1012
20150324,00:00,06:00,3,2,Clear.,11,210,91,1010
20150324,06:00,12:00,6,2,Partly sunny.,11,200,85,1009
20150324,12:00,18:00,9,6,Partly sunny.,8,0,66,1008
20150324,18:00,00:00,8,4,Clear.,8,200,72,1008
20150325,00:00,06:00,4,2,Fog.,5,0,88,1008
20150325,06:00,12:00,13,2,Fog.,10,70,76,1007
20150325,12:00,18:00,17,14,Sunny.,21,60,49,1004
20150325,18:00,00:00,13,7,Clear.,11,40,65,1003
20150326,00:00,06:00,7,5,Passing clouds.,16,290,91,1004
20150326,06:00,12:00,6,5,Partly sunny.,15,290,88,1007
20150326,12:00,18:00,8,6,Broken clouds.,13,270,74,1007
20150326,18:00,00:00,6,4,Passing clouds.,13,240,80,1008
20150327,00:00,06:00,4,3,Light rain. Passing clouds.,19,220,89,1009
20150327,06:00,12:00,8,4,Partly sunny.,23,250,76,1013
20150327,12:00,18:00,9,5,Light rain. Broken clouds.,28,250,74,1016
20150327,18:00,00:00,6,5,Partly cloudy.,21,270,80,1020
20150328,00:00,06:00,4,3,Passing clouds.,14,260,88,1021
20150328,06:00,12:00,8,3,Scattered clouds.,12,240,69,1021
20150328,12:00,18:00,11,9,Sunny.,19,220,44,1016
20150328,18:00,00:00,10,7,Light rain. Passing clouds.,20,220,78,1012
20150329,00:00,06:00,9,7,Passing clouds.,25,210,89,1008
20150329,06:00,12:00,11,9,Partly sunny.,30,240,79,1004
20150329,12:00,18:00,10,9,Light rain. Partly sunny.,32,220,84,999
20150329,18:00,00:00,10,6,Light rain. Clear.,39,230,87,992
20150330,00:00,06:00,7,5,Passing clouds.,34,260,79,993
20150330,06:00,12:00,7,3,Scattered clouds.,41,280,76,996
20150330,12:00,18:00,8,2,Scattered clouds.,44,290,76,1002
20150330,18:00,00:00,4,2,Clear.,23,250,82,1008
20150331,00:00,06:00,4,1,Light rain. Passing clouds.,24,190,85,1001
20150331,06:00,12:00,11,4,Sprinkles. Partly sunny.,44,230,87,990
20150331,12:00,18:00,10,6,Scattered clouds.,56,280,70,995
20150331,18:00,00:00,6,2,Passing clouds.,42,260,79,1002
20150401,00:00,06:00,3,0,Passing clouds.,32,260,88,1005
20150401,06:00,12:00,4,0,Scattered clouds.,38,280,88,1009
20150401,12:00,18:00,6,1,Scattered clouds.,36,280,79,1013
20150401,18:00,00:00,2,1,Partly sunny.,32,260,94,1015
20150402,00:00,06:00,3,0,Light rain. Partly cloudy.,28,240,93,1011
20150402,06:00,12:00,3,0,Snow. Partly sunny.,24,250,95,1006
20150402,12:00,18:00,5,1,Partly sunny.,35,300,84,1010
20150402,18:00,00:00,1,0,Clear.,22,260,92,1016
20150403,00:00,06:00,1,0,Passing clouds.,18,270,89,1019
20150403,06:00,12:00,3,0,Partly sunny.,17,250,90,1020
20150403,12:00,18:00,7,4,Scattered clouds.,17,260,67,1018
20150403,18:00,00:00,6,1,Clear.,8,210,66,1017
20150404,00:00,06:00,1,-1,Clear.,8,210,89,1016
20150404,06:00,12:00,5,-2,Partly sunny.,7,210,86,1015
20150404,12:00,18:00,6,4,Sprinkles. Scattered clouds.,13,10,66,1015
20150404,18:00,00:00,6,0,Sunny.,9,0,71,1017
20150405,00:00,06:00,1,-1,Clear.,6,0,92,1019
20150405,06:00,12:00,5,-1,Sunny.,6,270,80,1022
20150405,12:00,18:00,7,6,Sunny.,9,10,49,1023
20150405,18:00,00:00,7,1,Clear.,6,310,61,1024
20150406,00:00,06:00,1,-2,Clear.,8,240,84,1024
20150406,06:00,12:00,5,1,Scattered clouds.,14,340,64,1025
20150406,12:00,18:00,8,6,Sunny.,23,50,47,1027
20150406,18:00,00:00,7,2,Clear.,13,20,59,1031
20150407,00:00,06:00,3,-3,Clear.,7,0,78,1034
20150407,06:00,12:00,8,-4,Sunny.,17,220,78,1035
20150407,12:00,18:00,12,9,Sunny.,18,300,38,1033
20150407,18:00,00:00,11,4,Clear.,16,330,62,1032
20150408,00:00,06:00,5,3,Clear.,13,230,83,1031
20150408,06:00,12:00,9,5,Partly sunny.,17,280,86,1032
20150408,12:00,18:00,14,10,Partly sunny.,17,320,61,1031
20150408,18:00,00:00,13,7,Passing clouds.,12,70,74,1032
20150409,00:00,06:00,7,7,Passing clouds.,8,80,87,1031
20150409,06:00,12:00,12,7,Sunny.,8,160,78,1030
20150409,12:00,18:00,16,12,Partly sunny.,8,310,60,1027
20150409,18:00,00:00,15,11,Sunny.,6,50,66,1025
20150410,00:00,06:00,8,4,Clear.,8,220,90,1024
20150410,06:00,12:00,17,4,Sunny.,11,200,75,1023
20150410,12:00,18:00,20,17,Sunny.,7,0,40,1021
20150410,18:00,00:00,20,10,Sunny.,8,190,50,1019
20150411,00:00,06:00,11,9,Clear.,15,200,65,1018
20150411,06:00,12:00,17,8,Sunny.,18,210,53,1018
20150411,12:00,18:00,18,15,Sunny.,29,240,46,1019
20150411,18:00,00:00,14,12,Passing clouds.,25,230,68,1022
20150412,00:00,06:00,11,4,Clear.,19,310,74,1027
20150412,06:00,12:00,11,3,Sunny.,8,210,63,1030
20150412,12:00,18:00,16,12,Sunny.,17,260,36,1028
20150412,18:00,00:00,15,10,Sunny.,17,220,52,1025
20150413,00:00,06:00,12,10,Clear.,26,250,64,1023
20150413,06:00,12:00,10,6,Partly sunny.,24,330,71,1027
20150413,12:00,18:00,12,9,Partly sunny.,18,340,42,1029
20150413,18:00,00:00,11,4,Sunny.,15,340,54,1029
20150414,00:00,06:00,4,-1,Clear.,13,220,77,1029
20150414,06:00,12:00,12,0,Sunny.,18,210,67,1028
20150414,12:00,18:00,17,12,Partly sunny.,23,240,50,1025
20150414,18:00,00:00,17,11,Sunny.,16,230,62,1021
20150415,00:00,06:00,12,10,Clear.,13,250,72,1020
20150415,06:00,12:00,19,10,Sunny.,20,230,61,1019
20150415,12:00,18:00,23,20,Sunny.,28,250,31,1016
20150415,18:00,00:00,22,15,Sunny.,17,220,42,1013
