time,temp,wind_dir,wind_speed,weather_text,barometer,humidity
202101021050,0°C,Wind blowing from 210° South-southwest to North-northeast,11 km/h,Partly sunny.,1013 mbar,87%
202101021120,1°C,Wind blowing from 220° Southwest to Northeast,9 km/h,Partly sunny.,1013 mbar,81%
202101021150,1°C,Wind blowing from 210° South-southwest to North-northeast,9 km/h,Partly sunny.,1013 mbar,81%
202101021220,1°C,Wind blowing from 210° South-southwest to North-northeast,7 km/h,Partly sunny.,1013 mbar,81%
202101021250,1°C,Wind blowing from 0° North to South,2 km/h,Partly sunny.,1012 mbar,87%
202101021320,2°C,Wind blowing from 0° North to South,2 km/h,Overcast.,1012 mbar,81%
202101021350,2°C,Wind blowing from 120° East-southeast to West-northwest,2 km/h,Overcast.,1013 mbar,75%
202101021420,2°C,Wind blowing from 0° North to South,4 km/h,Overcast.,1012 mbar,81%
202101021450,1°C,Wind blowing from 20° North-northeast to South-southwest,4 km/h,Partly sunny.,1013 mbar,87%
202101021520,1°C,Wind blowing from 0° North to South,6 km/h,Partly sunny.,1012 mbar,93%
202101021550,1°C,Wind blowing from 340° North-northwest to South-southeast,6 km/h,Partly sunny.,1013 mbar,87%
202101021620,1°C,Wind blowing from 0° North to South,6 km/h,Partly sunny.,1013 mbar,87%
202101021650,1°C,Wind blowing from 10° North to South,4 km/h,Overcast.,1013 mbar,87%
202101021720,0°C,Wind blowing from 340° North-northwest to South-southeast,6 km/h,Passing clouds.,1012 mbar,93%
202101021750,1°C,Wind blowing from 350° North to South,7 km/h,Overcast.,1012 mbar,87%
202101021820,0°C,Wind blowing from 350° North to South,4 km/h,Overcast.,1012 mbar,93%
202101021850,0°C,Wind blowing from 0° North to South,4 km/h,Overcast.,1012 mbar,93%
202101021920,0°C,Wind blowing from 0° North to South,4 km/h,Overcast.,1012 mbar,93%
202101021950,0°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Overcast.,1012 mbar,100%
202101022020,1°C,Wind blowing from 70° East-northeast to West-southwest,11 km/h,Overcast.,1013 mbar,87%
202101022050,1°C,Wind blowing from 70° East-northeast to West-southwest,9 km/h,Overcast.,1013 mbar,81%
202101022120,1°C,Wind blowing from 70° East-northeast to West-southwest,11 km/h,Overcast.,1013 mbar,81%
202101022150,1°C,Wind blowing from 50° Northeast to Southwest,13 km/h,Overcast.,1013 mbar,81%
202101022220,1°C,Wind blowing from 40° Northeast to Southwest,17 km/h,Overcast.,1012 mbar,81%
202101022250,0°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Overcast.,1012 mbar,87%
202101022320,0°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Overcast.,1012 mbar,87%
202101022350,0°C,Wind blowing from 30° North-northeast to South-southwest,15 km/h,Overcast.,1012 mbar,87%
202101030020,0°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Overcast.,1012 mbar,93%
202101030050,0°C,Wind blowing from 20° North-northeast to South-southwest,15 km/h,Overcast.,1012 mbar,93%
202101030120,0°C,Wind blowing from 10° North to South,15 km/h,Overcast.,1011 mbar,93%
202101030150,0°C,Wind blowing from 20° North-northeast to South-southwest,15 km/h,Overcast.,1011 mbar,93%
202101030220,0°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Mostly cloudy.,1011 mbar,93%
202101030250,0°C,Wind blowing from 20° North-northeast to South-southwest,15 km/h,Light snow. Mostly cloudy.,1011 mbar,93%
202101030320,0°C,Wind blowing from 30° North-northeast to South-southwest,17 km/h,Passing clouds.,1011 mbar,93%
202101030350,0°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Passing clouds.,1011 mbar,93%
202101030420,0°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light snow. Ice fog.,1010 mbar,93%
202101030450,0°C,Wind blowing from 40° Northeast to Southwest,17 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030520,0°C,Wind blowing from 30° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030550,0°C,Wind blowing from 30° North-northeast to South-southwest,19 km/h,Light snow. Ice fog.,1010 mbar,93%
202101030620,0°C,Wind blowing from 20° North-northeast to South-southwest,15 km/h,Light snow. Ice fog.,1010 mbar,93%
202101030650,-1°C,Wind blowing from 30° North-northeast to South-southwest,17 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030720,-1°C,Wind blowing from 30° North-northeast to South-southwest,15 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030750,-1°C,Wind blowing from 30° North-northeast to South-southwest,17 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030820,-1°C,Wind blowing from 30° North-northeast to South-southwest,17 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030850,-1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030920,-1°C,Wind blowing from 20° North-northeast to South-southwest,15 km/h,Light snow. Ice fog.,1010 mbar,100%
202101030950,-1°C,Wind blowing from 30° North-northeast to South-southwest,15 km/h,Light snow. Ice fog.,1010 mbar,100%
202101031020,-1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031050,-1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031120,-1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031150,-1°C,Wind blowing from 20° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031220,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1010 mbar,100%
202101031250,-1°C,Wind blowing from 10° North to South,11 km/h,Light snow. Ice fog.,1010 mbar,100%
202101031350,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1010 mbar,100%
202101031420,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1010 mbar,100%
202101031450,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031520,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031550,-1°C,Wind blowing from 20° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031620,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031650,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031720,-1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031750,-1°C,Wind blowing from 30° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031820,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1011 mbar,100%
202101031850,-1°C,Wind blowing from 40° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1012 mbar,100%
202101031920,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1012 mbar,100%
202101031950,-1°C,Wind blowing from 40° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1012 mbar,100%
202101032020,-1°C,Wind blowing from 40° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1012 mbar,100%
202101032050,-1°C,Wind blowing from 30° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1012 mbar,100%
202101032120,-1°C,Wind blowing from 30° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1013 mbar,100%
202101032150,-1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1013 mbar,100%
202101032220,-1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1013 mbar,100%
202101032250,-1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Ice fog.,1013 mbar,100%
202101032320,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Ice fog.,1013 mbar,100%
202101032350,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040020,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040050,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040120,-1°C,Wind blowing from 20° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040150,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,1013 mbar,100%
202101040220,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Ice fog.,1013 mbar,100%
202101040250,-1°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040320,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Ice fog.,1013 mbar,100%
202101040350,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040420,-1°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040450,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040520,-1°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040550,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040620,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101040650,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040720,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040750,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040820,-1°C,Wind blowing from 40° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040850,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040920,-1°C,Wind blowing from 30° North-northeast to South-southwest,6 km/h,Light snow. Ice fog.,1014 mbar,100%
202101040950,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041020,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1015 mbar,100%
202101041050,-1°C,Wind blowing from 30° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1015 mbar,100%
202101041120,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041150,-1°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041220,-1°C,Wind blowing from 50° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041250,-1°C,Wind blowing from 50° Northeast to Southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041320,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041350,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041420,-1°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101041450,-1°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041520,-1°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101041550,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041620,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101041650,-1°C,Wind blowing from 50° Northeast to Southwest,13 km/h,Ice fog.,1014 mbar,100%
202101041720,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101041750,-1°C,Wind blowing from 50° Northeast to Southwest,13 km/h,Ice fog.,1014 mbar,100%
202101041820,-1°C,Wind blowing from 60° East-northeast to West-southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041850,-1°C,Wind blowing from 60° East-northeast to West-southwest,9 km/h,Ice fog.,1014 mbar,100%
202101041920,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101041950,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101042020,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101042050,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101042120,-1°C,Wind blowing from 30° North-northeast to South-southwest,13 km/h,Light mixture of precip. Ice fog.,1014 mbar,100%
202101042150,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101042220,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101042250,-1°C,Wind blowing from 50° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101042320,-1°C,Wind blowing from 40° Northeast to Southwest,17 km/h,Light snow. Ice fog.,1014 mbar,100%
202101042350,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050020,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101050050,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101050120,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101050150,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101050220,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light freezing rain. Ice fog.,1014 mbar,100%
202101050250,-1°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101050320,-1°C,Wind blowing from 50° Northeast to Southwest,11 km/h,Ice fog.,1014 mbar,100%
202101050350,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050420,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050450,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light snow. Ice fog.,1013 mbar,100%
202101050520,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light snow. Ice fog.,1013 mbar,100%
202101050550,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light freezing rain. Ice fog.,1013 mbar,100%
202101050620,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Light freezing rain. Ice fog.,1013 mbar,100%
202101050650,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050720,-1°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050750,-1°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050820,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050850,-1°C,Wind blowing from 40° Northeast to Southwest,15 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050920,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101050950,-1°C,Wind blowing from 50° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051020,-1°C,Wind blowing from 50° Northeast to Southwest,15 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051050,-1°C,Wind blowing from 40° Northeast to Southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051120,-1°C,Wind blowing from 40° Northeast to Southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051150,-1°C,Wind blowing from 40° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051220,0°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051250,0°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Ice fog.,1014 mbar,93%
202101051320,0°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051350,0°C,Wind blowing from 50° Northeast to Southwest,9 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051420,0°C,Wind blowing from 30° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051450,0°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051520,-1°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051550,-1°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051620,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051650,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051720,0°C,Wind blowing from 30° North-northeast to South-southwest,15 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051750,0°C,Wind blowing from 30° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,93%
202101051820,-1°C,Wind blowing from 30° North-northeast to South-southwest,13 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051850,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051920,-1°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101051950,0°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Ice fog.,1014 mbar,100%
202101052020,0°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Light snow. Ice fog.,1014 mbar,100%
202101052050,0°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101052120,0°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101052150,0°C,Wind blowing from 20° North-northeast to South-southwest,7 km/h,Light snow. Ice fog.,1014 mbar,100%
202101052220,0°C,Wind blowing from 20° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1014 mbar,100%
202101052250,0°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Snow flurries. Ice fog.,1013 mbar,100%
202101052320,0°C,Wind blowing from 20° North-northeast to South-southwest,11 km/h,Snow flurries. Ice fog.,1013 mbar,100%
202101052350,0°C,Wind blowing from 30° North-northeast to South-southwest,11 km/h,Snow flurries. Ice fog.,1013 mbar,100%
202101060020,0°C,Wind blowing from 20° North-northeast to South-southwest,9 km/h,Snow flurries. Ice fog.,1013 mbar,100%
202101060050,0°C,Wind blowing from 10° North to South,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101060120,0°C,Wind blowing from 10° North to South,7 km/h,Light snow. Ice fog.,1013 mbar,100%
202101060220,0°C,Wind blowing from 20° North-northeast to South-southwest,9 km/h,Light snow. Ice fog.,1012 mbar,100%
202101060250,0°C,Wind blowing from 0° North to South,4 km/h,Light snow. Ice fog.,1012 mbar,100%
202101060320,0°C,Wind blowing from 0° North to South,4 km/h,Light snow. Ice fog.,1012 mbar,100%
202101060350,0°C,Wind blowing from 10° North to South,4 km/h,Light snow. Ice fog.,1012 mbar,100%
202101060420,0°C,Wind blowing from 340° North-northwest to South-southeast,4 km/h,Light snow. Ice fog.,1012 mbar,100%
202101060450,0°C,Wind blowing from 340° North-northwest to South-southeast,6 km/h,Light snow. Passing clouds.,1012 mbar,100%
202101060520,0°C,Wind blowing from 350° North to South,7 km/h,Light snow. Passing clouds.,1011 mbar,100%
